﻿"Dispositivo ";"Tipo de Vehículo";"Marca/ Modelo";Matrícula;Teléfono;IMEI;IMSI;"Núm. de serie ";"Firmware ";Hardware;Modelo;"Ver. modelo";"Tacho model";"Estado ";Instalado;"Operador ";"Estado Sim";CLIENTE;Monitor;"Datos perdidos"
28059822;Coche;SC20;Z53;+5901007343294;860599005458153;;;;;QUECLINK;GL300A;;"Coche ";"29.12.2022 17:13";;Desconocido;ZELERIS;"NODATA (INSTALL)";n/a
28059823;Coche;SC20;"Z37 (DEP SEGURIDAD)";+345901005976487;860599005454137;;;;;QUECLINK;GL300A;;"Coche ";"29.12.2022 17:07";;Desconocido;ZELERIS;OK;-
28059824;Coche;Desconocido;JFL48;+345901009544380;860599005452172;;;;;QUECLINK;GL300A;;"Coche ";"22.11.2023 17:09";;Desconocido;ZELERIS;OK;"29min "
28059825;Coche;SC10;"Z23 SUSTITUCION MAD-VLC ESTHER";+5901000554139;860599005448709;;;;;QUECLINK;GL300A;;"Coche ";"05.10.2021 11:53";;Desconocido;ZELERIS;"OK (NOPOWER)";"3min "
28059827;Coche;SC20;"Z32 (DEP SEGURIDAD)";+345901010213105;860599005454525;;;;;QUECLINK;GL300A;;"Coche ";"07.09.2021 09:27";;Desconocido;ZELERIS;"NODATA (NOPOWER)";"620d 13h 31min "
28059829;Coche;SC20;"Z17 DOB MAD GERONA NABIL";+345901010259069;860599005449129;;;;;QUECLINK;GL300A;;"Coche ";"07.09.2021 08:16";;Desconocido;ZELERIS;"OK (NOPOWER)";-
28059831;Coche;SC20;"Z29 (DEP SEGURIDAD)";+5901010266922;860599005455845;;;;;QUECLINK;GL300A;;"Coche ";"07.09.2021 09:19";;Desconocido;ZELERIS;"NODATA (NOPOWER)";"854d 15h 12min "
28059832;Coche;SC20;"Z24 (DEP. SEGURIDAD)";+345901010233643;860599005456082;;;;;QUECLINK;GL300A;;"Coche ";"07.09.2021 08:46";;Desconocido;ZELERIS;"NODATA (NOPOWER)";"2h 17min "
28059834;Coche;SC20;"Z27 (DEP SEGURIDAD)";+345901010241633;860599005452396;;;;;QUECLINK;GL300A;;"Coche ";"07.09.2021 08:56";;Desconocido;ZELERIS;"NODATA (NOPOWER)";"59d 15h 32min "
28062735;Coche;"Reserva Barcelona - 9421-MGJ Enterprise - Ford Fiesta";"Equipo Portátil 8";+34882397164071230;354018114376548;;1113592725;03.25.17;;TELTONIKA;FMB003;;"Coche ";"14.10.2022 11:26";"Vodafone Spain->Spain";Activa;MOBILE;OK;"7min "
28062746;Coche;"Ruta 2N/3D - 4427-MLZ Enterprise - Kia Stonic";"Equipo Portátil 6";+34882397164071231;352625690009772;;1113597190;03.27.12;;TELTONIKA;FMB003;;"Coche ";"14.10.2022 11:30";"Vodafone Spain->Spain";Activa;MOBILE;OK;"6min "
28062761;Coche;"Ruta 19N - 4211-MNM Enterprise - Citroën C3";"Equipo Portátil 1";+34882397164071232;352625694379155;;1113595827;03.25.17;;TELTONIKA;FMB003;;"Coche ";"14.10.2022 11:37";"Vodafone Spain->Spain";Activa;MOBILE;OK;"4min "
28062786;Coche;"SIN ASIGNACION";"Equipo Portátil 3";+345901018960861;352625694366467;;1113596729;03.25.17;;TELTONIKA;FMB003;;"Coche ";"14.10.2022 11:11";"Telefónica Móviles España->Spain";Activa;MOBILE;"NODATA (NOGPS)";"2d 9h 19min "
28062789;Coche;"3225-MMX Kia Stonic Enterprise";"Equipo Portátil 2";+34882397164071241;352625694366418;;1113596853;03.25.17;;TELTONIKA;FMB003;;"Coche ";"14.10.2022 11:15";"Vodafone Spain->Spain";Activa;MOBILE;"OK (NOGPS)";"5min "
28062800;Coche;"SIN ASIGNACION";"Equipo Portátil 5";;352625694364793;;1113597374;03.25.17;;TELTONIKA;FMB003;;"Coche ";"14.10.2022 10:24";"Vodafone Spain->Spain";;MOBILE;"NODATA (NOGPS)";"1d 2h 1min "
28062813;Coche;WGolf;4743HDG;+37126142439;352625694366269;;1113600321;03.25.17;;TELTONIKA;FMB003;;"Coche ";"08.11.2022 11:49";"Telefónica Móviles España->Spain";Activa;"Transportes Lozano";NODATA;"3h 50min "
28062829;Coche;"SIN ASIGNACION";"Equipo Portátil 7";+34882397164071240;352625694379221;;1113598512;03.25.17;;TELTONIKA;FMB003;;"Coche ";"14.10.2022 11:19";"Vodafone Spain->Spain";Activa;MOBILE;"NODATA (NOPOWER)";"8h 37min "
28064315;Coche;desconocido;desconocida;+345901010192784;865677040582693;;;;;QUECLINK;GV300;;"Coche ";"17.05.2021 13:38";;Activa;"Taxi Fernando Herrero Arroyo";NODATA;"1168d 40min "
28065169;Coche;"sin modelo";1234zzz;;865677040583881;;;;;QUECLINK;GV300;;"Coche ";"20.05.2021 13:57";;;"Javier DEMO";NODATA;"1149d 5h 35min "
28066172;Coche;"SC20 ARTE";CUADRO;+345901005893489;860599001619725;;;;;QUECLINK;GL300;;"Coche ";"02.06.2021 19:43";;Activa;"Javier DEMO";"NODATA (NOPOWER)";"1149d 9h 23min "
28067961;Coche;REMOLQUE;R4218BDG;+345901009573386;351628099193644;;1233048008;;;CalAmp;;;"Coche ";"10.06.2021 12:30";;Activa;ARVELOZ;NODATA;"880d 4h 12min "
28068085;Coche;59445;"Caja Valija";;860599005259445;;860599005259445;;;QUECLINK;GL300;;"Coche ";"11.06.2021 13:11";;;"El Corte Ingles";"NODATA (NOPOWER)";"556d 3h 29min "
28074444;Coche;SC20S;SIG;;;;C3FE5D;;;"Digital Matter";"Oyster (Sigfox)";;"Coche ";"13.07.2021 08:05";;;"Javier DEMO";NODATA;"952d 18h 57min "
28084903;Coche;;Javier;;;;;;;"Phone Tracking App";;;"Coche ";"28.08.2021 17:26";;;Javier;NODATA;"1064d 3h 40min "
28089087;Coche;SC10;"Z100 VIGO peq";+345901000326877;860599004507604;;860599004507604;A0CV07;;QUECLINK;GL300;;"Coche ";"04.10.2021 11:06";;Activa;ZELERIS;"OK (NOPOWER)";"2min "
28089476;Coche;SC10;Z47AV;+345901000853605;860599001418243;;860599001418243;;;QUECLINK;GL300;;"Coche ";"04.10.2021 11:39";;Activa;ZELERIS;"NODATA (INSTALL)";n/a
28089478;Coche;SC10;"Z53 MADRID (ZTOR) peq";+345901000556413;867844002044652;;867844002044652;;;QUECLINK;GL200;;"Coche ";"04.10.2021 11:39";;Activa;ZELERIS;OK;-
28089480;Coche;SC10;"Z55 DOBLAJES (ZTOR) VIGO";+345901000556874;867844002063959;;867844002063959;;;QUECLINK;GL200;;"Coche ";"04.10.2021 11:40";;Activa;ZELERIS;OK;-
28089483;Coche;SC10;Z92;+345901008398886;860599004478863;;860599004478863;;;QUECLINK;GL300;;"Coche ";"04.10.2021 11:41";;Activa;ZELERIS;"NODATA (INSTALL)";n/a
28089484;Coche;SC10;"Z93 DOBLAJES MADRID (ZTOR) peq Rincón";+5901007815793;860599004468120;;860599004468120;;;QUECLINK;GL300;;"Coche ";"04.10.2021 11:42";;Desconocido;ZELERIS;"OK (NOPOWER)";-
28089720;Coche;SC10;"Z10 SUSTITUCION ALGECIRAS (ROTO) quitar de la pagi";;867844002051442;"34 5901000553737";867844002051442;;;QUECLINK;GL300;;"Coche ";"05.10.2021 11:40";;;ZELERIS;"NODATA (NOPOWER)";"660d 1h 43min "
28089730;Coche;SC10;"Z31 DOBLAJES MAD RONAL GOLAJAZI (ROTO)(Quitar de l";+345901000557295;860599001422971;;860599001422971;;;QUECLINK;GL300;;"Coche ";"05.10.2021 11:53";;Activa;ZELERIS;"NODATA (NOPOWER)";"883d 20h 53min "
28089733;Coche;SC10;"Z7 MADRID ZTOR peq";+345901000561168;867844002025297;;867844002025297;;;QUECLINK;GL200;;"Coche ";"05.10.2021 11:53";;Activa;ZELERIS;OK;-
28089734;Coche;SC10;Z81;+345901005851861;860599004487567;;860599004487567;;;QUECLINK;GL300;;"Coche ";"05.10.2021 11:53";;Activa;ZELERIS;"NODATA (INSTALL)";n/a
28094276;Coche;SC10;Z14-ROTO;+345901000458020;860599002732246;;860599002732246;;;QUECLINK;GL300;;"Coche ";"28.10.2021 21:06";;Activa;ZELERIS;"NODATA (INSTALL)";n/a
28094277;Coche;SC10;"Z103 SUSTITUCION MAD-LEON peq";+345901000556072;860599004468286;;860599004468286;A0CV07;;QUECLINK;GL300;;"Coche ";"29.03.2022 11:27";;Activa;ZELERIS;"NODATA (NOPOWER)";"1h 46min "
28094279;Coche;SC10;"Z33 WILLY (ROTO)(Quitar de la pagina)";+345901000399839;867844002027756;;867844002027756;;;QUECLINK;GL200;;"Coche ";"28.10.2021 20:17";;Activa;ZELERIS;"NODATA (NOPOWER)";"929d 18h 9min "
28094280;Coche;SC10;Z40;+345901000561922;860599004658076;;860599004658076;;;QUECLINK;GL300;;"Coche ";"28.10.2021 20:30";;Activa;ZELERIS;"NODATA (INSTALL)";n/a
28094281;Coche;SC10;Z46;+345901000554532;860599004656559;;860599004656559;;;QUECLINK;GL300;;"Coche ";"28.10.2021 20:37";;Activa;ZELERIS;"NODATA (INSTALL)";n/a
28094282;Coche;SC10;"Z49 SUSTITUCION LOGROÑO GONZALO peq";+5901000556439;867844002054008;;867844002054008;;;QUECLINK;GL200;;"Coche ";"28.10.2021 20:40";;Desconocido;ZELERIS;"NODATA (NOPOWER)";"178d 19h 18min "
28094283;Coche;SC10;"Z50 SUSTITUCION MAD-OVIEDO  peq";+345901000560715;867844002049065;;867844002049065;;;QUECLINK;GL200;;"Coche ";"28.10.2021 20:43";;Activa;ZELERIS;OK;-
28094288;Coche;SC10;"Z64 (DEP SEGURIDAD)";+345901005858669;860599002498053;;860599002498053;;;QUECLINK;GL300;;"Coche ";"28.10.2021 20:55";;Activa;ZELERIS;"NODATA (NOPOWER)";"915d 9h 34min "
28094293;Coche;SC10;Z89;+5901000087223;860599004112140;;860599004112140;;;QUECLINK;GL300;;"Coche ";"28.10.2021 21:02";;Desconocido;ZELERIS;"NODATA (INSTALL)";n/a
28094294;Coche;SC10;Z90;+5901007458202;860599004659892;;860599004659892;;;QUECLINK;GL300;;"Coche ";"28.10.2021 21:04";;Desconocido;ZELERIS;"NODATA (INSTALL)";n/a
28095870;Coche;XIAMOI;IZ;+34682114242;;;;;;"Phone Tracking App";;;"Coche ";"05.11.2021 15:19";;Activa;Javier;"NODATA (INSTALL)";n/a
28095884;Coche;;IZAN;;;;;;;"Phone Tracking App";;;"Coche ";"05.11.2021 16:30";;;Javier;NODATA;"991d 23h 42min "
28096501;Coche;"DAF LF EURO6";"0113KFP CAMION TOLEDO DAN SZELES";+345901000554110;355544061146310;;1333018720;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Activa;ZELERIS;NODATA;"1h 43min "
28096503;Coche;"SIN MATRICULA";"0272JMR R.VITORIA-SANTANDER GONZALO";+5901000555637;355544061214183;;1333017236;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Desconocido;ZELERIS;NODATA;"20d 13h 11min "
28096505;Coche;"SIN MATRICULA";"1607KSG ALC-MAD GOLAJAZI ALBERTO";+345901000566579;355544061152631;;1333015250;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Activa;ZELERIS;OK;-
28096508;Coche;Algeciras;"9729LTC R. SEVILLA-MADRID (AVERIADO)";+345901000561511;355544061195317;;1333015870;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Activa;ZELERIS;NODATA;"5h 41min "
28096510;Coche;"SIN MATRICULA";"1738KXV LOGROÑO GONZALO";+5901000556017;355544063898587;;1333043695;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Desconocido;ZELERIS;NODATA;"13d 22h 13min "
28096513;Coche;"SIN MATRICULA";"2394KBX REBORTRANS";+345901000555664;355544063811010;;1333036051;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Activa;ZELERIS;NODATA;"168d 11h 36min "
28096514;Coche;"SIN MATRICULA";"5485MGD GESTSERVI SEV-MAD";+5901000484415;355544063537219;;1333036221;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Desconocido;ZELERIS;OK;-
28096516;Coche;"Mercedes Sprinter";"8072MFN R. CADIZ-MAD GESTSERVI";+5901000561192;354869053534558;;1333011254;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Desconocido;ZELERIS;OK;"5min "
28096517;Coche;"SIN MATRICULA";"3023KCH R. LEON-MADRID";+345901000556411;355544061210215;;1333017250;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Activa;ZELERIS;NODATA;"1h 37min "
28096519;Coche;"SIN MATRICULA";"3388KRT L.BILBAO-ZGZ";+345901000556047;355544062419559;;1333029753;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Activa;ZELERIS;NODATA;"9h 16min "
28096521;Coche;"SIN MATRICULA";"3755LPM R.LUGO-MAD CARLOS";+345901000484023;355544063815888;;1333036540;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Activa;ZELERIS;OK;-
28096522;Coche;"SIN MATRICULA";"3953KWX L. BCN VLC. OSCAR";+345901000561197;355544062368335;;1333029738;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Activa;ZELERIS;NODATA;"10h 48min "
28096524;Coche;"SIN MATRICULA";"7505-MFS R. SANTANDER-MAD. MIGUEL";+5901000556418;355544063824120;;1333036353;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Desconocido;ZELERIS;NODATA;"2h 4min "
28096525;Coche;"SIN MATRICULA";"4558LFJ R. CASTELLON-MAD HUERTA (pendiente cambio)";+345901000477208;355544063818049;;1333036363;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Activa;ZELERIS;NODATA;"2h 57min "
28096526;Coche;"SIN MATRICULA";"4807JTS R. ZAMORA-MADRID (cambiado por otro)";+345901000558409;355544062084742;;1333029717;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Activa;ZELERIS;NODATA;"49d 20h 30min "
28096527;Coche;"SIN MATRICULA";"0939MDG  R.ALMERIA-MAD CLARES";+345901000554475;355544063744146;;1333036184;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Activa;ZELERIS;NODATA;"53min "
28096528;Coche;"SIN MATRICULA";"5112KDT R.TARRAGONA-MAD LEONTE";+345901000556068;355544061205017;;1333016225;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Activa;ZELERIS;OK;-
28096529;Coche;"SIN MATRICULA";"5295KRP L. BCN-ZGZ DAVID";+345901000556497;355544061124093;;1333015087;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Activa;ZELERIS;OK;-
28096534;Coche;"SIN MATRICULA";"6695LJB R. SVQ-MAD BAREA";+345901000488103;355544063530271;;1333036239;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Activa;ZELERIS;OK;-
28096535;Coche;"SIN MATRICULA";"6817KCP GESTSERVI SEV-MAD1";+345901000472465;355544063806648;;1333036126;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Activa;ZELERIS;NODATA;"1h 1min "
28096536;Coche;"SIN MATRICULA";"4496MBP. SANTIAGO-MAD MONCHO";+5901000561906;355544063534240;;1333036243;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Desconocido;ZELERIS;OK;"6min "
28096538;Coche;"SIN MATRICULA";"7064KRR GOLAJAZI ALICANTE";+345901000560740;355544061216345;;1333032339;;;CalAmp;;;"Coche ";"11.11.2021 09:41";;Activa;ZELERIS;NODATA;"2h 35min "
