﻿"Dispositivo ";"Tipo de Vehículo";"Marca/ Modelo";Matrícula;Teléfono;IMEI;IMSI;"Núm. de serie ";"Firmware ";Hardware;Modelo;"Ver. modelo";"Tacho model";"Estado ";Instalado;"Operador ";"Estado Sim";CLIENTE;Monitor;"Datos perdidos"
27989301;Coche;"IVECO STRALIS";R-1826-BCJ;+4549336505;864547031949188;;864547031949188;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";"Orange Espagne S.A.U->Spain";Desconocido;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"67d 20h 27min "
27989302;Coche;"IVECO STRALIS";R-1827-BCJ;+4549336746;868324028865405;;868324028865405;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";"Vodafone Spain->Spain";Desconocido;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"280d 18h "
27989303;Coche;"IVECO STRALIS";R-2271-BBN;+4549336516;864547032444171;;864547032444171;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";"Telefónica Móviles España->Spain";Inactivo;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"282d 2h 15min "
27989304;Coche;"IVECO STRALIS";R-2279-BBN;+4549336518;868324028826241;;868324028826241;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";"Vodafone Italia S.p.A.->Italy";Inactivo;"TRANSPOR SALINAS SL";NODATA;"212d 40min "
27989305;Coche;"IVECO STRALIS";R-3105-BCW;+4549336578;864547032424926;;864547032424926;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";;Desconocido;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"562d 6h 48min "
27989306;Coche;"IVECO STRALIS";R-3579-BCR;+4549336526;864547031996015;;864547031996015;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";;Desconocido;"TRANSPOR SALINAS SL";OK;-
27989307;Coche;"IVECO STRALIS";R-4477-BBM;+4549336507;866191035898030;;866191035898030;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";"Vodafone Spain->Spain";Inactivo;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"417d 3h 52min "
27989308;Coche;"IVECO STRALIS";R-4020-BBN;+4549336533;862462039626378;;862462039626378;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";"Orange Espagne S.A.U->Spain";Desconocido;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"198d 16h 36min "
27989309;Coche;"IVECO STRALIS";R-4021-BCX;+4549336575;862462037720058;;862462037720058;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";;Desconocido;"TRANSPOR SALINAS SL";NODATA;"684d 23h 14min "
27989310;Coche;"IVECO STRALIS";R-4193-BCD;+4549336577;864547032236148;;864547032236148;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";"Telecom Italia S.p.A.->Italy";Desconocido;"TRANSPOR SALINAS SL";OK;-
27989311;Coche;"IVECO STRALIS";R-4194-BCD;+4549336527;862462039625644;;862462039625644;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";;Desconocido;"TRANSPOR SALINAS SL";NODATA;"625d 2h 48min "
27989312;Coche;"IVECO STRALIS";R-4195-BCD;+4549336537;862462037645065;;862462037645065;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";;Desconocido;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"1111d 21h 1min "
27989313;Coche;"IVECO STRALIS";R-4196-BCD;+4549336512;864547032321585;;864547032321585;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";;Desconocido;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"682d 19h 6min "
27989314;Coche;"IVECO STRALIS";R-4197-BCD;+4549336576;862462037644191;;862462037644191;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";"Vodafone Spain->Spain";Desconocido;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"294d 22h 35min "
27989315;Coche;"IVECO STRALIS";8663-FVZ;+4549336536;864547032468873;;864547032468873;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";;Desconocido;"TRANSPOR SALINAS SL";"NODATA (SHIP)";"567d 12h 53min "
27989316;Coche;"IVECO STRALIS";R-4358-BCP;+4549336528;864547032469608;;864547032469608;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";"Vodafone Spain->Spain";Desconocido;"TRANSPOR SALINAS SL";OK;-
27989317;Coche;"IVECO STRALIS";R-4470-BBM;+4549336506;862462039574578;;862462039574578;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";"Telefónica Móviles España->Spain";Inactivo;"TRANSPOR SALINAS SL";NODATA;"39d 3h 43min "
27989318;Coche;"IVECO STRALIS";"R-4477-BBM quemado";+4549336520;864547032437597;;864547032437597;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";"Orange Espagne S.A.U->Spain";Desconocido;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"499d 4h 36min "
27989319;Coche;"IVECO STRALIS";R-4616-BCR;+4549336519;864547032230125;;864547032230125;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";"Vodafone Spain->Spain";Inactivo;"TRANSPOR SALINAS SL";OK;"9min "
27989320;Coche;"IVECO STRALIS";R-4924-BCV;+4549336524;864547032469210;;864547032469210;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";Altice->France;Desconocido;"TRANSPOR SALINAS SL";OK;-
27989321;Coche;"IVECO STRALIS";R-5787-BCS;+4549336509;864547032321916;;864547032321916;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";"Orange Espagne S.A.U->Spain";Inactivo;"TRANSPOR SALINAS SL";OK;-
27989322;Coche;"IVECO STRALIS";R-8707-BCK;+4549336574;862462037771721;;862462037771721;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";"Telefónica Móviles España->Spain";Desconocido;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"434d 1h 5min "
27989323;Coche;"IVECO STRALIS";R-8708-BCK;+4549336523;864547031926053;;864547031926053;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";;Desconocido;"TRANSPOR SALINAS SL";NODATA;"845d 3h 19min "
27989324;Coche;"IVECO STRALIS";R-8709-BCK;+4549336530;868324028834104;;868324028834104;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";"Vodafone Spain->Spain";Desconocido;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"430d 3h 9min "
27989325;Coche;"IVECO STRALIS";R-8710-BCK;+4549336508;864547032321379;;864547032321379;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";;Desconocido;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"825d 22h 35min "
27989326;Coche;"IVECO STRALIS";R-8980-BCN;+4549336502;864547032145216;;864547032145216;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";"Orange Espagne S.A.U->Spain";Inactivo;"TRANSPOR SALINAS SL";OK;"2min "
27989327;Coche;"IVECO STRALIS";R-9256-BBV;+4549336531;864547032321437;;864547032321437;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";;Inactivo;"TRANSPOR SALINAS SL";NODATA;"1114d 4h 41min "
27989328;Coche;"IVECO STRALIS";R-6803-BDH;+4549336501;862462037755377;;862462037755377;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";"Telefónica Móviles España->Spain";Inactivo;"TRANSPOR SALINAS SL";OK;-
27989329;Coche;"IVECO STRALIS";R-9835-BBY;+4549336503;868324028957905;;868324028957905;;;Ruptela;ECO4;;"Coche ";"28.11.2019 09:27";;Inactivo;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"595d 8h 31min "
27989347;Coche;"IVECO STRALIS";2776-JLD;+4549336607;359632107460294;;359632107460294;00.03.65;;TELTONIKA;FMB640;1381.1212109004;"Coche ";"28.11.2019 16:59";;Inactivo;"TRANSPOR SALINAS SL";NODATA;"20d 15h 25min "
27989348;Coche;"IVECO STRALIS";3005-MBW;+4549336608;359632107464346;;359632107464346;01.00.13;;TELTONIKA;FMB640;1381.1552113009;"Coche ";"28.11.2019 17:00";;Inactivo;"TRANSPOR SALINAS SL";OK;-
27989349;Coche;"IVECO STRALIS";3020-MBW;+4549336609;359632106745778;;359632106745778;01.00.13;;TELTONIKA;FMB640;1381.1552113009;"Coche ";"28.11.2019 17:00";;Activa;"TRANSPOR SALINAS SL";NODATA;"8d 3h 27min "
27989449;Coche;0370-KMP;3402;+37128375034;359632103911746;;1104203524;01.00.13;;TELTONIKA;FMB640;1381.7550303001;"Coche ";"02.12.2019 08:49";;Activa;"SARFA SL";OK;"2min "
27991025;Coche;07727156;5367-JXB;+37125461169;07727156;;07727156;6.13;;Level;"GC 092 242";;"Coche ";"28.02.2020 10:59";;Activa;"COOL CARGO SOLUTIONS SL";OK;"2h 39min "
27991167;Coche;"IVECO STRALIS";2993-MBW;+4549336606;359632107464452;;359632107464452;01.00.13;;TELTONIKA;FMB640;1381.1552113009;"Coche ";"12.12.2019 08:54";;Inactivo;"TRANSPOR SALINAS SL";OK;"6min "
27991169;Coche;"IVECO STRALIS";3024-MBW;+4549336605;359632107739861;;359632107739861;01.00.13;;TELTONIKA;FMB640;1381.1552113009;"Coche ";"12.12.2019 09:10";;Activa;"TRANSPOR SALINAS SL";OK;"1min "
27991171;Coche;"IVECO STRALIS";3003-MBW;+4549336604;359632105185620;;359632105185620;01.00.13;;TELTONIKA;FMB640;1381.1552113009;"Coche ";"12.12.2019 09:37";;Activa;"TRANSPOR SALINAS SL";OK;-
27991172;Coche;"IVECO STRALIS";2992-MBW;+4549336603;359632107710821;;359632107710821;01.00.13;;TELTONIKA;FMB640;1381.1552113009;"Coche ";"12.12.2019 09:52";;Activa;"TRANSPOR SALINAS SL";NODATA;"2h 56min "
27991173;Coche;"IVECO STRALIS";2780-JLD;+4549336602;359632107710292;;359632107710292;01.00.13;;TELTONIKA;FMB640;1381.7550303001;"Coche ";"12.12.2019 10:04";;Inactivo;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"72d 20h 24min "
27991186;Coche;"IVECO STRALIS";0018-JTD;+4549336601;359632107594035;;359632107594035;01.00.13;;TELTONIKA;FMB640;1381.1216103004;"Coche ";"12.12.2019 11:08";;Inactivo;"TRANSPOR SALINAS SL";OK;"3min "
27991187;Coche;"IVECO STRALIS";3009-MBW;+4549336600;359632107461045;;359632107461045;01.00.13;;TELTONIKA;FMB640;1381.1552113009;"Coche ";"12.12.2019 11:29";;Inactivo;"TRANSPOR SALINAS SL";NODATA;"1d 3h 18min "
27991189;Coche;"IVECO STRALIS";9347-JLC;+4549336599;359632107634591;;359632107634591;01.00.13;;TELTONIKA;FMB640;1381.1212109004;"Coche ";"12.12.2019 12:26";;Inactivo;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"116d 4h 36min "
27991191;Coche;"IVECO STRALIS";2995-MBW;+4549336598;359632107623008;;359632107623008;01.00.13;;TELTONIKA;FMB640;1381.1552113009;"Coche ";"12.12.2019 12:43";;Activa;"TRANSPOR SALINAS SL";OK;-
27991192;Coche;"IVECO STRALIS";2997-MBW;+4549336597;359632107634450;;359632107634450;01.00.13;;TELTONIKA;FMB640;1381.1552113009;"Coche ";"12.12.2019 12:47";;Activa;"TRANSPOR SALINAS SL";NODATA;"7d 19h 29min "
27991193;Coche;"IVECO STRALIS";3075-HNP;+4549336596;359632107634575;;359632107634575;01.00.13;;TELTONIKA;FMB640;;"Coche ";"12.12.2019 12:51";;Inactivo;"TRANSPOR SALINAS SL";NODATA;"670d 20h 16min "
27991194;Coche;"IVECO STRALIS";2999-MBW;+4549336595;359632107634476;;359632107634476;01.00.13;;TELTONIKA;FMB640;1381.1552113009;"Coche ";"12.12.2019 12:58";;Activa;"TRANSPOR SALINAS SL";NODATA;"5d 3h 13min "
27991195;Coche;"IVECO STRALIS";3082-HNP;+4549336594;359632107634609;;359632107634609;00.03.50;;TELTONIKA;FMB640;;"Coche ";"12.12.2019 13:00";;Inactivo;"TRANSPOR SALINAS SL";NODATA;"671d 18h 12min "
27991196;Coche;"IVECO STRALIS";9426-JLC;+4549336593;359632107620574;;359632107620574;01.00.13;;TELTONIKA;FMB640;1381.7550303005;"Coche ";"12.12.2019 13:12";;Inactivo;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"23d 8h 44min "
27991197;Coche;"IVECO STRALIS";3078-HNP;+4549336592;359632107620558;;359632107620558;00.03.65;;TELTONIKA;FMB640;1381.1072109002;"Coche ";"12.12.2019 13:19";;Inactivo;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"670d 20h 26min "
27997593;Coche;AUSATRANS;0635-HVL;+4593780895;866600040043689;;866600040043689;;;Ruptela;"FM-TCO4 HCV";900208R7.4/30R03;"Coche ";"17.02.2020 14:57";"Orange Espagne S.A.U->Spain";Desconocido;"AUSATRANS 2.0 SL";OK;-
27997594;Coche;AUSATRANS;0926-HVL;+4593780894;866600040143919;;866600040143919;;;Ruptela;"FM-TCO4 HCV";900208R7.4/30R03;"Coche ";"17.02.2020 14:57";"Vodafone Spain->Spain";Desconocido;"AUSATRANS 2.0 SL";"NODATA (NOPOWER)";"109d 20h 9min "
27997595;Coche;AUSATRANS;1096-JFB;+4593780885;866600040028623;;866600040028623;;;Ruptela;"FM-TCO4 HCV";1381.2070000053;"Coche ";"17.02.2020 14:57";"Orange Espagne S.A.U->Spain";Desconocido;"AUSATRANS 2.0 SL";OK;-
27997596;Coche;"MAN TGX";3818-KDS;+4593780897;866600040080475;;866600040080475;;;Ruptela;"FM-TCO4 HCV";900208R7.6/04R06;"Coche ";"17.02.2020 14:57";"Orange Espagne S.A.U->Spain";Desconocido;"AUSATRANS 2.0 SL";"NODATA (NOPOWER)";"7h 12min "
27997597;Coche;AUSATRANS;3305-HYH;+4593780884;866600040069809;;866600040069809;;;Ruptela;"FM-TCO4 HCV";1381.7550303002;"Coche ";"17.02.2020 14:57";"Orange Espagne S.A.U->Spain";Desconocido;"AUSATRANS 2.0 SL";OK;-
27997598;Coche;AUSATRANS;4000-JCF;+4593780889;866600040156093;;866600040156093;;;Ruptela;"FM-TCO4 HCV";1381.7550303002;"Coche ";"17.02.2020 14:57";"Orange Espagne S.A.U->Spain";Desconocido;"AUSATRANS 2.0 SL";"NODATA (NOPOWER)";"5d 50min "
27997599;Coche;FM-Eco4;4244-JVV;+4593780958;869867031554860;;869867031554860;;;Ruptela;ECO4;;"Coche ";"17.02.2020 14:57";;Desconocido;"OSCAR DE LA FUENTE DIEZ";OK;-
27997600;Coche;AUSATRANS;4289-KFZ;+4593780896;866600040155392;;866600040155392;;;Ruptela;"FM-TCO4 HCV";1381.2214303002;"Coche ";"17.02.2020 14:57";;Desconocido;"AUSATRANS 2.0 SL";"NODATA (NOPOWER)";"658d 20h 2min "
27997601;Coche;AUSATRANS;5030-KBN;+4593780893;866600040129074;;866600040129074;;;Ruptela;"FM-TCO4 HCV";1381.1216103003;"Coche ";"17.02.2020 14:57";"Orange Espagne S.A.U->Spain";Desconocido;"AUSATRANS 2.0 SL";OK;-
27997602;Coche;AUSATRANS;4985-LBH;+4549336740;863071019135711;;863071019135711;;;Ruptela;"FM-TCO4 HCV";1381.1212309007;"Coche ";"17.02.2020 14:57";"Orange Espagne S.A.U->Spain";Desconocido;"AUSATRANS 2.0 SL";OK;-
27997603;Coche;AUSATRANS;5203-HYK;+4593780886;866600040004962;;866600040004962;;;Ruptela;"FM-TCO4 HCV";1381.7550303001;"Coche ";"17.02.2020 14:57";;Desconocido;"AUSATRANS 2.0 SL";"NODATA (NOPOWER)";"509d 23h 32min "
27997604;Coche;AUSATRANS;5645-KVK;+4593781884;866600049024714;;866600049024714;;;Ruptela;"FM-TCO4 HCV";1381.7550303002;"Coche ";"17.02.2020 14:57";"Orange Espagne S.A.U->Spain";Desconocido;"AUSATRANS 2.0 SL";"NODATA (NOPOWER)";"31d 18h 26min "
27997605;Coche;AUSATRANS;6612-KFY;+4593781886;866600049024755;;866600049024755;;;Ruptela;"FM-TCO4 HCV";900208R7.6/16R06;"Coche ";"17.02.2020 14:57";"Orange Espagne S.A.U->Spain";Desconocido;"AUSATRANS 2.0 SL";OK;-
27997606;Coche;AUSATRANS;6267-KMT;+4593780898;866600040059024;;866600040059024;;;Ruptela;"FM-TCO4 HCV";1381.1051009002;"Coche ";"17.02.2020 14:57";"Vodafone Spain->Spain";Desconocido;"AUSATRANS 2.0 SL";OK;-
27997607;Coche;AUSATRANS;7104-BHY;+4593780890;866191039470976;;866191039470976;;;Ruptela;ECO4;;"Coche ";"17.02.2020 14:57";;Desconocido;"AUSATRANS 2.0 SL";NODATA;"1160d 20h 34min "
27997608;Coche;AUSATRANS;7398-KWX;+4593781799;866600049040249;;866600049040249;;;Ruptela;"FM-TCO4 HCV";1381.2010009002;"Coche ";"17.02.2020 14:57";"Vodafone Spain->Spain";Desconocido;"AUSATRANS 2.0 SL";OK;-
27997609;Coche;AUSATRANS;8349-KWC;+4593781883;866600049024623;;866600049024623;;;Ruptela;"FM-TCO4 HCV";1381.1012000018;"Coche ";"17.02.2020 14:57";"Orange Espagne S.A.U->Spain";Desconocido;"AUSATRANS 2.0 SL";"NODATA (NOPOWER)";"1h 9min "
27997610;Coche;AUSATRANS;8528-CFT;+4593780888;869867034601593;;869867034601593;;;Ruptela;ECO4;;"Coche ";"17.02.2020 14:57";;Desconocido;"AUSATRANS 2.0 SL";"NODATA (NOPOWER)";"1231d 1h 33min "
27997611;Coche;AUSATRANS;9342-KYH;+4593781885;866600049024680;;866600049024680;;;Ruptela;"FM-TCO4 HCV";1381.1012000017;"Coche ";"17.02.2020 14:57";"Orange Espagne S.A.U->Spain";Desconocido;"AUSATRANS 2.0 SL";OK;-
27997612;Coche;AUSATRANS;9700-HFW;+4593780887;866600040069957;;866600040069957;;;Ruptela;"FM-TCO4 HCV";1381.7550303001;"Coche ";"17.02.2020 14:57";"Vodafone Spain->Spain";Desconocido;"AUSATRANS 2.0 SL";"NODATA (NOPOWER)";"40d 2h 11min "
27997890;Coche;AUSATRANS;9231-HBZ;+4593700014;866004593700014;;866004593700014;;;Ruptela;ECO4;;"Coche ";"19.02.2020 15:34";;Desconocido;"AUSATRANS 2.0 SL";"NODATA (INSTALL)";n/a
27999394;Coche;"IVECO STRALIS";2020-LFV;+467191202909546;358480086724566;89462038005007150114;1105869018;01.00.13;;TELTONIKA;FMB640;1381.1552113003;"Coche ";"05.03.2020 08:59";;Activa;"TRANSPOR SALINAS SL";OK;"2min "
27999516;Coche;"IVECO STRALIS";0271-LFV;+467191202909545;358480088675659;89462038005007150106;1105870303;00.03.65;;TELTONIKA;FMB640;1381.1552113003;"Coche ";"05.03.2020 11:13";;Activa;"TRANSPOR SALINAS SL";NODATA;"18h 24min "
27999517;Coche;"IVECO STRALIS";2037-LFV;+467191202909544;358480088651023;89462038005007150098;1105870069;01.00.13;;TELTONIKA;FMB640;1381.1552113003;"Coche ";"05.03.2020 11:16";;Activa;"TRANSPOR SALINAS SL";NODATA;"8d 2h 41min "
28000111;Coche;"IVECO STRALIS";8783-JXL;+4549336544;862462030836166;;862462030836166;;;Ruptela;"FM-TCO4 HCV";1381.1216103003;"Coche ";"14.03.2020 10:57";;Desconocido;"TRANSPOR SALINAS SL";"NODATA (NOPOWER)";"64d 11h 50min "
28000971;Coche;6656-JGX;3351;+37125704433;359633106132454;;1106442479;01.00.13;;TELTONIKA;FMB640;1381.1070109010;"Coche ";"20.03.2020 12:59";;Activa;"SARFA SL";OK;-
28000972;Coche;3078-HSF;3326;+37120247411;359633107179975;;1106440554;01.02.28;;TELTONIKA;FMB640;1381.7550333013;"Coche ";"20.03.2020 12:59";;Activa;"SARFA SL";OK;-
