﻿"Dispositivo ";"Tipo de Vehículo";"Marca/ Modelo";Matrícula;Teléfono;IMEI;IMSI;"Núm. de serie ";"Firmware ";Hardware;Modelo;"Ver. modelo";"Tacho model";"Estado ";Instalado;"Operador ";"Estado Sim";CLIENTE;Monitor;"Datos perdidos"
28039781;Coche;RENAULT;5107KSD;+37127321222;354018111697680;;1110871853;01.02.28;;TELTONIKA;FMB640;1381.1212309005;"Coche ";"24.05.2021 16:00";"Orange Espagne S.A.U->Spain";Activa;"O.T TRANSGALAN SL";OK;"6min "
28039785;Coche;RENAULT;9818JJY;+37127839895;354018111403147;;1110857055;01.00.13;;TELTONIKA;FMB640;1381.1212309007;"Coche ";"24.05.2021 15:56";"Telefónica Móviles España->Spain";Activa;"O.T TRANSGALAN SL";OK;-
28047394;Coche;CAMION;7621KDK;+37125590467;354018115075552;;1111978904;03.25.15;;TELTONIKA;FMB920;;"Coche ";"17.09.2021 14:25";"Orange Espagne S.A.U->Spain";Activa;"ASTIGITANA DE TRANSPORTES SL";OK;"2min "
28047400;Coche;DAF;8311JSJ;+37129406902;354018115895728;;1111994046;03.25.15;;TELTONIKA;FMB920;;"Coche ";"02.08.2021 13:33";;Anulada;"COLONIAL TRADING LOGISTIC SL";NODATA;"1121d 4h 38min "
28047407;Coche;CAMION;5644HZM;+37127310824;354018115487146;;1111998981;03.25.15;;TELTONIKA;FMB920;;"Coche ";"17.09.2021 14:25";"Telefónica Móviles España->Spain";Activa;"ASTIGITANA DE TRANSPORTES SL";OK;-
28047408;Coche;CAMION;7672HVK;+37128679868;354018115487120;;1111998983;03.25.15;;TELTONIKA;FMB920;;"Coche ";"17.09.2021 14:24";"Telefónica Móviles España->Spain";Activa;"ASTIGITANA DE TRANSPORTES SL";"NODATA (NOPOWER)";"300d 4h 59min "
28047447;Coche;CAMION;8153KNM;+37125431744;354018115414041;;1111999070;03.25.15;;TELTONIKA;FMB920;;"Coche ";"17.09.2021 14:24";"Orange Espagne S.A.U->Spain";Activa;"ASTIGITANA DE TRANSPORTES SL";OK;"3min "
28057644;Coche;SCANIA;3035JTR;+37126462599;354018119880098;;1113114540;01.00.05;;TELTONIKA;FMB640;900208R7.6/05R02;"Coche ";"03.02.2022 16:27";"Orange Espagne S.A.U->Spain";Activa;"O.T TRANSGALAN SL";OK;-
28062583;Coche;REMOLQUE;R-4902BCK;+37127854632;354018114892643;;1111767437;03.25.18;;TELTONIKA;FMB122;;"Coche ";"12.08.2022 11:48";Altice->France;Activa;"TRANSPORTES FORJUMI SLU";"NODATA (NOPOWER)";"4d 8h 12min "
28069593;Coche;CAMION;8659DCH;+37125416384;865084034105112;;;;;QUECLINK;GB100;;"Coche ";"21.07.2021 14:25";;Activa;"GRUPO INTER-BRISA SL";"NODATA (NOPOWER)";"5d 1h 15min "
28069602;Coche;CAMION;3382JPC;+37128683870;865084034105450;;;;;QUECLINK;GB100;;"Coche ";"21.07.2021 14:29";;Activa;"GRUPO INTER-BRISA SL";NODATA;"3d 19h 31min "
28069621;Coche;CAMION;3334FPV;+37128311956;865084034106383;;;;;QUECLINK;GB100;;"Coche ";"21.07.2021 14:23";;Activa;"GRUPO INTER-BRISA SL";"NODATA (NOPOWER)";"15d 23h 48min "
28069627;Coche;CAMION;7121HGP;+37125427712;865084034106557;;;;;QUECLINK;GB100;;"Coche ";"21.07.2021 14:24";;Activa;"GRUPO INTER-BRISA SL";OK;-
28070032;Coche;CAMION;3193HNP;+37126686562;865084034101798;;;;;QUECLINK;GB100;;"Coche ";"21.07.2021 14:26";;Activa;"GRUPO INTER-BRISA SL";"NODATA (NOPOWER)";"686d 7h 5min "
28070035;Coche;CAMION;3262KRN;+37126373623;865084034102077;;;;;QUECLINK;GB100;;"Coche ";"21.07.2021 14:21";;Activa;"GRUPO INTER-BRISA SL";OK;-
28070041;Coche;CAMION;9943JJB;+37128618632;865084034102507;;;;;QUECLINK;GB100;;"Coche ";"21.07.2021 14:26";;Activa;"GRUPO INTER-BRISA SL";OK;-
28070059;Coche;CAMION;3407KRN;+37127841513;865084034103471;;;;;QUECLINK;GB100;;"Coche ";"21.07.2021 14:27";;Activa;"GRUPO INTER-BRISA SL";OK;-
28070067;Coche;CAMION;7970HGS;+37120249348;865084034103851;;;;;QUECLINK;GB100;;"Coche ";"21.07.2021 14:22";;Activa;"GRUPO INTER-BRISA SL";"NODATA (NOPOWER)";"301d 20h 45min "
28078654;Coche;CAMION;8024KFW;+37126652755;352625697371183;;1114984241;03.25.18;;TELTONIKA;FMB920;;"Coche ";"08.11.2021 15:18";"Orange Espagne S.A.U->Spain";Activa;"ASTIGITANA DE TRANSPORTES SL";OK;-
28078913;Coche;CAMION;8155KFW;+37126234143;352625697354890;;1114986556;03.25.18;;TELTONIKA;FMB920;;"Coche ";"08.11.2021 15:18";"Orange Espagne S.A.U->Spain";Activa;"ASTIGITANA DE TRANSPORTES SL";OK;-
28109838;Coche;IVECO;3802JDP;+37122042809;350424060304944;;1121230952;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:56";"Telefónica Móviles España->Spain";Activa;"TRANSPORTES FORJUMI SLU";NODATA;"289d 6h 36min "
28109839;Coche;MERCEDES;7229KDX;+37127828335;350424060299169;;1121407785;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:58";"Orange Espagne S.A.U->Spain";Activa;"TRANSPORTES FORJUMI SLU";NODATA;"50d 20h 21min "
28109840;Coche;VEHICULO;5450JNB;+37128018299;350424062468382;;1121411854;01.00.13;;TELTONIKA;FMB640;;"Coche ";"14.03.2023 10:36";;Activa;"RIMESA LOGISTICA, SOCIEDAD LIMITADA";NODATA;"908d 7h 54min "
28109843;Coche;MERCE;7231KDX;+37120268414;350424060351044;;1121407892;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:55";"Vodafone Egypt->Egypt";Activa;"TRANSPORTES FORJUMI SLU";"NODATA (NOPOWER)";"1d 16h 7min "
28109844;Coche;MERCEDES;7215KDX;+37126677692;350424060298948;;1121407748;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:54";"Orange Egypt->Egypt";Activa;"TRANSPORTES FORJUMI SLU";OK;"1min "
28109845;Coche;IVECO;4615JDL;+37127832744;350424062469927;;1121411820;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:58";Altice->France;Activa;"TRANSPORTES FORJUMI SLU";NODATA;"221d 2h 9min "
28109846;Coche;IVECO;1795KJT;+37127819154;350424060304936;;1121230951;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 13:00";"Telefónica Móviles España->Spain";Activa;"TRANSPORTES FORJUMI SLU";OK;-
28109847;Coche;IVECO;4319JDP;+37128315953;350424062470099;;1121411813;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:57";"Telefónica Móviles España->Spain";Activa;"TRANSPORTES FORJUMI SLU";NODATA;"288d 22h 16min "
28109851;Coche;RENAULT;1692LHF;+37120275863;350424060304787;;1121230950;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:42";"Vodafone Spain->Spain";Activa;"TRANSPORTES FORJUMI SLU";NODATA;"54d 23h 58min "
28109852;Coche;IVECO;1717JJS;+37128018593;350424062474398;;1121411821;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:44";"Vodafone Spain->Spain";Activa;"TRANSPORTES FORJUMI SLU";"NODATA (NOPOWER)";"539d 38min "
28109853;Coche;IVECO;0935JLJ;+37128652831;350424062469935;;1121411815;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:41";"Telefónica Móviles España->Spain";Activa;"TRANSPORTES FORJUMI SLU";NODATA;"306d 24min "
28109855;Coche;IVECO;1494JJR;+37120207671;350424062470115;;1121411792;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:42";"Telefónica Móviles España->Spain";Activa;"TRANSPORTES FORJUMI SLU";"NODATA (NOPOWER)";"181d 5h 55min "
28109856;Coche;IVECO;1958JJT;+37126692216;350424060272166;;1121233666;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:39";"Al-Madar Al-Jadeed->Libya";Activa;"TRANSPORTES FORJUMI SLU";NODATA;"6h 5min "
28109857;Coche;IVECO;0934JLJ;+37128393502;350424060272141;;1121233156;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:40";"Orange Espagne S.A.U->Spain";Activa;"TRANSPORTES FORJUMI SLU";OK;-
28109959;Coche;SCANIA;0305KPT;+37125607930;350424060295761;;1121233566;01.00.13;;TELTONIKA;FMB640;900208R7.6/36R09;"Coche ";"15.09.2022 13:55";"Telefónica Móviles España->Spain";Activa;"O.T TRANSGALAN SL";OK;-
28110024;Coche;IVECO;5948-JJK;+37128604264;350424060302070;;1121235718;01.00.13;;TELTONIKA;FMB640;;"Coche ";"12.08.2022 10:07";"Al-Madar Al-Jadeed->Libya";Activa;"TRANSPORTES FORJUMI SLU";OK;"3min "
28110026;Coche;CAMION;2768JTR;+37125465985;350424060300587;;1121235526;01.00.13;;TELTONIKA;FMB640;900208R7.6/05R02;"Coche ";"13.04.2022 17:58";"Telefónica Móviles España->Spain";Activa;"O.T TRANSGALAN SL";OK;"4min "
28110080;Coche;SCANIA;5305JVM;+37128673922;350424062478951;;1121415171;01.00.13;;TELTONIKA;FMB640;1381.4075402002;"Coche ";"24.05.2022 11:54";"Orange Espagne S.A.U->Spain";Activa;"O.T TRANSGALAN SL";"OK (NOPOWER)";-
28110081;Coche;SCANIA;8485JPT;+37120274241;350424062509375;;1121389440;01.00.13;;TELTONIKA;FMB640;1381.4075402002;"Coche ";"30.05.2022 14:47";"Orange Espagne S.A.U->Spain";Activa;"O.T TRANSGALAN SL";OK;-
28110102;Coche;SCANIA;9771MCS;+37127329836;350424060298898;;1121235295;01.00.13;;TELTONIKA;FMB640;900208R7.6/36R08;"Coche ";"21.12.2022 16:19";"Wind Tre->Italy";Activa;"O.T TRANSGALAN SL";NODATA;"9h 53min "
28110198;Coche;FORD;6711LNS;+37125644043;350424060292586;;1121235202;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:47";"Telefónica Móviles España->Spain";Activa;"TRANSPORTES FORJUMI SLU";"NODATA (NOPOWER)";"516d 2h 49min "
28110199;Coche;VOLVO;9955LHV;+37125637179;350424060324389;;1121242495;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:52";"Telefónica Móviles España->Spain";Activa;"TRANSPORTES FORJUMI SLU";"NODATA (NOPOWER)";"413d 14h 28min "
28110200;Coche;IVECO;7604HZD;+37127835398;350424060301692;;1121235030;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:50";"Orange Espagne S.A.U->Spain";Activa;"TRANSPORTES FORJUMI SLU";NODATA;"258d 16min "
28110201;Coche;VOLVO;9906LHV;+37128021345;350424060323076;;1121248676;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:51";"Optimum Telecom Algérie Spa->Algeria";Activa;"TRANSPORTES FORJUMI SLU";"NODATA (NOPOWER)";"247d 6h 47min "
28110205;Coche;IVECO;9780JTT;+37126367606;350424060322953;;1121231262;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:51";"Telefónica Móviles España->Spain";Activa;"TRANSPORTES FORJUMI SLU";OK;-
28110206;Coche;IVECO;6989HMH;+37127826082;350424060296124;;1121231068;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:48";"Vodafone Spain->Spain";Activa;"TRANSPORTES FORJUMI SLU";"NODATA (NOPOWER)";"629d 3h 46min "
28110207;Coche;IVECO;2453KHJ;+37128311587;350424060298856;;1121235228;01.00.13;;TELTONIKA;FMB640;;"Coche ";"25.02.2022 12:49";"Orange Espagne S.A.U->Spain";Activa;"TRANSPORTES FORJUMI SLU";NODATA;"427d 9h 33min "
28126506;Coche;VEHICULO;4779-JWV;+37128016195;350424068118312;;1123166650;01.00.13;;TELTONIKA;FMB640;1381.1212303002;"Coche ";"19.10.2023 16:28";"Telefónica Móviles España->Spain";Activa;"O.T TRANSGALAN SL";OK;-
28189947;Coche;VEHICULO;0958FSB;+371300000050719;350317178571356;;1129757497;;;TELTONIKA;FMB920;;"Coche ";"01.09.2023 08:34";"Orange Espagne S.A.U->Spain";Activa;"JOSE TALAYA TEVAR";OK;"4min "
28189949;Coche;VEHICULO;2129LJY;+371300000050716;350317178571125;;1129757499;;;TELTONIKA;FMB920;;"Coche ";"01.09.2023 08:35";"Orange Espagne S.A.U->Spain";Activa;"JOSE TALAYA TEVAR";OK;-
28313956;Coche;;3289HZM;+467191025918547;352592576875710;;1138465751;;;TELTONIKA;FMB920;;"Coche ";"05.06.2024 10:37";"Orange Espagne S.A.U->Spain";Activa;"JOSE TALAYA TEVAR";OK;-
