﻿"Dispositivo ";"Tipo de Vehículo";"Marca/ Modelo";Matrícula;Teléfono;IMEI;IMSI;"Núm. de serie ";"Firmware ";Hardware;Modelo;"Ver. modelo";"Tacho model";"Estado ";Instalado;"Operador ";"Estado Sim";CLIENTE;Monitor;"Datos perdidos"
28127249;Coche;"CAR-BUS.NET SPICA";6377HWK;+37129204529;350424069083077;;1123168770;01.02.28;;TELTONIKA;FMB640;1381.0010009007;"Coche ";"10.07.2023 12:41";"Orange Espagne S.A.U->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;"6min "
28127250;Coche;"CAR-BUS.NET SPICA";9897HPS;+37129275328;350424069011714;;1123169425;01.02.28;;TELTONIKA;FMB640;;"Coche ";"10.07.2023 12:44";"Orange Espagne S.A.U->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;-
28127251;Coche;"MAN LIONS COACH L";0092GPK;+37122033783;350424068388253;;1123164104;01.02.28;;TELTONIKA;FMB640;1381.7550303001;"Coche ";"10.07.2023 12:30";"Telefónica Móviles España->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;"2min "
28128505;Coche;"MAN 18400 RATIE";3941HBY;+37128650638;350424069052569;;1123698127;01.02.28;;TELTONIKA;FMB640;;"Coche ";"10.07.2023 13:27";"Orange Espagne S.A.U->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;"7min "
28128506;Coche;"PEUGEOT BOXER";3649GYM;+37128005183;350424069066932;;1123679383;01.02.28;;TELTONIKA;FMB640;;"Coche ";"10.07.2023 12:51";"Orange Espagne S.A.U->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;"5min "
28128507;Coche;"RENAULT MASTER";6178KKK;+37125765351;350424069027934;;1123695433;01.02.28;;TELTONIKA;FMB640;;"Coche ";"10.07.2023 13:05";"Orange Espagne S.A.U->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;-
28128508;Coche;"CAR-BUS.NET SPICA";7617KKG;+37120201346;350424069051660;;1123690467;01.02.28;;TELTONIKA;FMB640;1381.0014003004;"Coche ";"10.07.2023 12:57";"Orange Espagne S.A.U->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;"7min "
28128509;Coche;"CITROEN JUMPER";6045HNG;+37128349168;350424069027686;;1123695542;01.02.28;;TELTONIKA;FMB640;;"Coche ";"10.07.2023 13:08";"Orange Espagne S.A.U->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;-
28128510;Coche;"KING LONG C10";9110JSR;+37128013579;350424069066106;;1123698252;01.02.28;;TELTONIKA;FMB640;1381.1074003002;"Coche ";"10.07.2023 13:21";"Telefónica Móviles España->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;"7min "
28128511;Coche;"VOLVO ";4044KCV;+37125772362;350424069018255;;1123698197;01.02.28;;TELTONIKA;FMB640;1381.1012303002;"Coche ";"10.07.2023 13:16";"Telefónica Móviles España->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;-
28128512;Coche;"MERCEDES-BENZ TOURISMO RH-K";2632LPF;+37128689902;350424069027801;;1123695432;01.02.28;;TELTONIKA;FMB640;1381.1520133004;"Coche ";"10.07.2023 13:02";"Orange Espagne S.A.U->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;"2min "
28128513;Coche;"KING LONG";7921MPM;+37125611827;350424069058046;;1123690284;01.02.28;;TELTONIKA;FMB640;1381.7550333014;"Coche ";"16.04.2024 14:35";"Telefónica Móviles España->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;-
28128514;Coche;"INTEGRALIA TATOO";6191JRZ;+37125493448;350424069052981;;1123696723;01.02.28;;TELTONIKA;FMB640;1381.0010009007;"Coche ";"10.07.2023 13:14";"Telefónica Móviles España->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;-
28128516;Coche;"IVECO A50C";1455GPK;+467191201562254;350424069037099;;1123698273;01.02.28;;TELTONIKA;FMB640;;"Coche ";"18.10.2023 16:50";"Telefónica Móviles España->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";"NODATA (NOPOWER)";"11d 21h 35min "
28128517;Coche;"MERCEDES BENZ SPICA";3541MKD;+467191201562253;350424069057964;;1123690283;01.02.22;;TELTONIKA;FMB640;1381.0552013005;"Coche ";"18.10.2023 16:55";"Orange Espagne S.A.U->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";"NODATA (NOPOWER)";"22d 19h 36min "
28128518;Coche;"SCANIA K380EBX2";9145GLH;+467191208372836;350544504678585;;1123679596;01.02.28;;TELTONIKA;FMB640;;"Coche ";"18.10.2023 17:03";"Orange Espagne S.A.U->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;-
28128521;Coche;SCANIA;6784FSH;+467191208372834;350424069052197;;1123690005;01.02.28;;TELTONIKA;FMB640;900208R7.6/26R05;"Coche ";"18.10.2023 17:06";"Telefónica Móviles España->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;-
28128522;Coche;"TEMSA SKODA SABANCI";3829MKD;+467191201562251;350424069027827;;1123695429;01.02.28;;TELTONIKA;FMB640;1381.0521013002;"Coche ";"18.10.2023 17:09";"Orange Espagne S.A.U->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;-
28128523;Coche;"MERCEDES SPRINTER";7874FNJ;+467191208372832;350424069038857;;1123690557;01.02.28;;TELTONIKA;FMB640;900208R7.5/24R01;"Coche ";"30.10.2023 11:58";"Orange Espagne S.A.U->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;"5min "
28128527;Coche;"ATLASCOPCO L6";9;+37129218508;350424069038626;;1123690556;01.02.22;;TELTONIKA;FMB640;;"Coche ";"19.10.2023 17:09";"Orange Espagne S.A.U->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";"OK (NOPOWER)";"14min "
28128576;Coche;"ATLASCOPCO F9";4;+467191201560463;350424068968484;;1123156223;01.02.22;;TELTONIKA;FMB640;;"Coche ";"09.11.2023 18:20";"Telefónica Móviles España->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"2min "
28128578;Coche;"MAN TGX 18.480";7824HZP;+467191201560471;350424067578102;;1123154267;01.02.22;;TELTONIKA;FMB640;;"Coche ";"31.10.2023 10:55";"Vodafone Spain->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;-
28128579;Coche;"ATLASCOPCO L6";13;+467191201560468;350424069037487;;1123679789;01.02.22;;TELTONIKA;FMB640;;"Coche ";"23.11.2023 10:21";"Orange Espagne S.A.U->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";"NODATA (NOPOWER)";"2h 24min "
28128580;Coche;"ATLASCOPCO F9";7;+467191201560464;350424069037016;;1123698270;01.02.22;;TELTONIKA;FMB640;;"Coche ";"31.10.2023 09:37";"Vodafone Spain->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"5min "
28128581;Coche;"ATLASCOPCO L6";14;+467191201560470;350424069059937;;1123697204;01.02.22;;TELTONIKA;FMB640;;"Coche ";"31.10.2023 10:34";"Orange Espagne S.A.U->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";"NODATA (NOPOWER)";"49d 2h 37min "
28128582;Coche;"ATLASCOPCO D7";3;+467191201560465;350424069037255;;1123698275;01.02.22;;TELTONIKA;FMB640;;"Coche ";"24.01.2024 16:33";"Vodafone Spain->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"5min "
28128583;Coche;"ATLASCOPCO F9";6;+467191201560472;350424069066163;;1123698257;01.02.22;;TELTONIKA;FMB640;;"Coche ";"03.11.2023 17:45";"Vodafone Spain->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"1min "
28128735;Coche;"ATLASCOPCO F9";5;+345901009274070;350544504651822;;1123693898;01.02.22;;TELTONIKA;FMB640;;"Coche ";"08.11.2023 18:07";"Telefónica Móviles España->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"2min "
28129560;Coche;"ATLASCOPCO L6";10;+467191201562289;350544504621346;;1123681721;01.02.22;;TELTONIKA;FMB640;;"Coche ";"27.03.2024 12:32";"Telefónica Móviles España->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"2min "
28129564;Coche;"ATLASCOPCO L6";16;+467191201562284;350424069009874;;1123698781;01.02.22;;TELTONIKA;FMB640;;"Coche ";"19.12.2023 11:01";"Orange Espagne S.A.U->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"1min "
28129568;Coche;"ATLASCOPCO L6";11;+467191201562282;350544504650881;;1123679979;01.02.22;;TELTONIKA;FMB640;;"Coche ";"24.01.2024 16:29";"Telefónica Móviles España->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"1min "
28129904;Coche;"OTOKAR NAVIGO";2116MPX;+467191201560376;350424069038782;;1123690560;01.02.28;;TELTONIKA;FMB640;;"Coche ";"06.05.2024 10:31";"Orange Espagne S.A.U->Spain";Activa;"24527.HEREDEROS DE ANTONIO-AND";OK;-
28150767;Coche;FMB003;M2004;+34467191205854648;350424069886719;;1124919931;03.27.12;;TELTONIKA;FMB003;;"Coche ";"21.07.2023 09:03";"Vodafone Spain->Spain";Activa;"15740.VIUDA DE SAINZ-MAD";"NODATA (NOPOWER)";"330d 4h 20min "
28179012;Coche;"CITROEN PICASO";2963GMK;+34467191208337431;350424065807909;;1122781884;03.27.14;;TELTONIKA;FMB920;;"Coche ";"30.05.2024 17:04";"Vodafone Spain->Spain";Activa;"32189-JIS MAQUINARIA-BCN";OK;-
28180924;Coche;"RENAULT MASTER";3281MJN;+467191208372856;350317174679286;;1127787872;03.27.13;;TELTONIKA;FMB125;;"Coche ";"15.12.2023 07:51";"Telefónica Móviles España->Spain";Activa;16069-16070-TIPSA.MAD;OK;"7min "
28180925;Coche;"RENAULT MASTER";3291MJN;+467191208372857;350317174655591;;1127787973;03.27.13;;TELTONIKA;FMB125;;"Coche ";"15.12.2023 07:53";"Orange Espagne S.A.U->Spain";Activa;16069-16070-TIPSA.MAD;OK;-
28180928;Coche;"MERCEDES CITAN";9856KPY;+467191208372852;350317174689582;;1127788061;03.27.13;;TELTONIKA;FMB125;;"Coche ";"15.12.2023 07:54";"Orange Espagne S.A.U->Spain";Activa;16069-16070-TIPSA.MAD;OK;"7min "
28200863;Coche;"MAN TGM TGM152904";4078MDG;+467191208372254;866728065907585;;1130939933;01.02.22;;TELTONIKA;FMC640;;"Coche ";"15.12.2023 07:46";"Telefónica Móviles España->Spain";Desconocido;16069-16070-TIPSA.MAD;OK;"5min "
28210472;Coche;"MERCEDES BENZ VITO 111 CDI";5360JHM;+34467191208337429;350612075137529;;1131501354;03.27.13;;TELTONIKA;FMB140;;"Coche ";"02.10.2023 16:54";"Vodafone Spain->Spain";Activa;"31932-COMERCIAL GIRONA-BCN";OK;"5min "
28210475;Coche;"VOLVO ECR88";VE0000;+37126302542;350612075141000;;1131501387;03.27.13;;TELTONIKA;FMB140;;"Coche ";"12.06.2023 17:08";"Orange Espagne S.A.U->Spain";Activa;"14051-EXCAV. HMNOS.CARRASCOSO.SL-MAD";OK;"7min "
28210476;Coche;"FORD TRANSIT CONCECT";5764HTH;+37120268035;350612075141026;;1131501388;03.27.13;;TELTONIKA;FMB140;;"Coche ";"09.06.2023 13:35";"Telefónica Móviles España->Spain";Activa;"14051-EXCAV. HMNOS.CARRASCOSO.SL-MAD";OK;"7min "
28210479;Coche;"FIAT DOBLO";6653JWG;+34467191208337433;350612075139152;;1131504514;03.27.13;;TELTONIKA;FMB140;;"Coche ";"02.10.2023 17:03";"Vodafone Spain->Spain";Activa;"31932-COMERCIAL GIRONA-BCN";OK;"3min "
28210480;Coche;"BOBCAT S450";20;+37129174014;350612075139202;;1131504518;03.27.13;;TELTONIKA;FMB140;;"Coche ";"13.06.2023 12:37";"Orange Espagne S.A.U->Spain";Activa;12648.ALQUILER.MAQ.SEDANO-MAD;OK;"2min "
28229281;Coche;"FORD TRANSIT CONNECT";6668KBW;+467191207972594;350612079520837;;1133154362;03.27.14;;TELTONIKA;FMB920;;"Coche ";"20.09.2023 09:45";"Orange Espagne S.A.U->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"5min "
28229638;Coche;"RENAULT TRAFIC";3778JXH;+467191207972597;350612079541312;;1133159234;03.27.14;;TELTONIKA;FMB920;;"Coche ";"20.09.2023 09:43";"Bouygues Telecom->France";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"3min "
28229649;Coche;"GENERADOR PRUEBA";APP837457;+467191207972596;350612079541239;;1133159245;03.27.14;;TELTONIKA;FMB920;;"Coche ";"16.05.2024 16:25";"Telefónica Móviles España->Spain";Activa;"22101-MAKINSUR HUELVA-SEV";OK;"3min "
28229669;Coche;"CITROEN BERLINGO";3870LCX;+467191207972544;350612079531172;;1133159313;03.27.14;;TELTONIKA;FMB920;;"Coche ";"28.09.2023 15:21";"Vodafone Spain->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"3min "
28233047;Coche;HIMOINSA;195100;+3427825592;354017114819135;;1110213933;03.27.13;;TELTONIKA;FMB122;;"Coche ";"13.06.2023 18:32";"Telefónica Móviles España->Spain";Activa;12648.ALQUILER.MAQ.SEDANO-MAD;OK;"5min "
28234493;Coche;"PEUGEOT EXPERT";4627KBR;+467191208337556;350317176776502;;1129030584;03.29.00;;TELTONIKA;FMT100;;"Coche ";"06.10.2023 11:54";"Vodafone Spain->Spain";Activa;11813-REGRUEL-MAD;OK;"4min "
28234567;Coche;"RENAULT KANGOO";8973KFM;+467191207972609;352016700053069;;1133178228;03.27.14;;TELTONIKA;FMB920;;"Coche ";"06.11.2023 13:00";"Vodafone Spain->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;-
28234568;Coche;"PEUGEOT PARTNER";S1757AM;+467191207972615;352016701114654;;1133195418;03.27.14;;TELTONIKA;FMB920;;"Coche ";"04.12.2023 19:14";"Orange Espagne S.A.U->Spain";Activa;"15155-GILBERTO MAROÑO GARCIA-MAD-GAL";OK;"1min "
28234569;Coche;"RENAULT MASTER";8609KWP;+467191207972601;352016701114035;;1133195470;03.27.14;;TELTONIKA;FMB920;;"Coche ";"27.11.2023 16:09";"Orange Espagne S.A.U->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"5min "
28234570;Coche;"DACIA DUSTER";0380MNC;+467191207972610;352016701113672;;1133195554;03.27.14;;TELTONIKA;FMB920;;"Coche ";"27.03.2024 12:29";"Orange Espagne S.A.U->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"8min "
28234571;Coche;"FORD TRANSIT CUSTOM";5827JSW;+467191207972613;352016701113821;;1133195555;03.27.14;;TELTONIKA;FMB920;;"Coche ";"05.12.2023 10:32";;Activa;"15155-GILBERTO MAROÑO GARCIA-MAD-GAL";NODATA;"246d 22h 45min "
28234574;Coche;"FORD RANGER";0429LZZ;+467191207972612;352016701113912;;1133195564;03.27.14;;TELTONIKA;FMB920;;"Coche ";"10.11.2023 11:52";"Orange Espagne S.A.U->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"4min "
28234576;Coche;"RENAULT KANGOO";8703KFM;+467191207972618;352016701113763;;1133195568;03.27.14;;TELTONIKA;FMB920;;"Coche ";"06.11.2023 11:25";"Orange Espagne S.A.U->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"3min "
28234577;Coche;"CITROEN BERLINGO";3915LCX;+467191207972605;352016701115149;;1133195801;03.27.14;;TELTONIKA;FMB920;;"Coche ";"02.11.2023 09:58";"Orange Espagne S.A.U->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"6min "
28234580;Coche;"FORD TRANSIT";9814GJB;+467191207972602;352016701115917;;1133196002;03.27.14;;TELTONIKA;FMB920;;"Coche ";"22.01.2024 18:22";"Orange Espagne S.A.U->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"2min "
28234581;Coche;"NISSAN PICKUP";9930KVW;+467191207972611;352016701115909;;1133196003;03.27.14;;TELTONIKA;FMB920;;"Coche ";"10.11.2023 10:02";"Orange Espagne S.A.U->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;"3min "
28234582;Coche;"RENAULT TRAFFIC";9326LCZ;+467191207972603;352016701115925;;1133196009;03.27.14;;TELTONIKA;FMB920;;"Coche ";"02.11.2023 09:57";"Bouygues Telecom->France";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;-
28234583;Coche;"FORD TRANSIT";6681KBW;+467191207972604;352016701116022;;1133196010;03.27.14;;TELTONIKA;FMB920;;"Coche ";"02.11.2023 09:56";"Vodafone Spain->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;-
28240330;Coche;DISPOSITIVO1;GENERADOR33;+467191205854604;863372050468031;;;;;Lynkworld;LW2G-4A;;"Coche ";"04.12.2023 09:14";;Desconocido;"16295.GRUPO RAMAL GUILLEN- MAD";OK;-
28251598;Coche;PTE2;PTE2;+467191208337564;352016704698331;;1134470991;03.27.13;;TELTONIKA;FMT100;;"Coche ";"31.01.2024 17:45";"Orange Espagne S.A.U->Spain";Activa;"14962.EXC.TTES. F.PALOMO SLU-MAD";"NODATA (NOPOWER)";"261d 4h 11min "
28251640;Coche;"FIAT 500";8245MBF;+467191208337539;352016705868701;;1134479232;03.27.13;;TELTONIKA;FMT100;;"Coche ";"06.03.2024 13:30";"Telefónica Móviles España->Spain";Activa;16069-16070-TIPSA.MAD;OK;-
28251643;Coche;"VOLKSWAGEN PASSAT";7614CFB;+467191208337538;352016705868867;;1134479236;03.27.13;;TELTONIKA;FMT100;;"Coche ";"10.11.2023 13:06";"Vodafone Spain->Spain";Activa;"14962.EXC.TTES. F.PALOMO SLU-MAD";OK;"1min "
28255691;Coche;"FIAT 500";8242MBF;+467191207972562;350612079731780;;1132869736;03.27.13;;TELTONIKA;FMT100;;"Coche ";"21.06.2024 13:46";"Orange Espagne S.A.U->Spain";Activa;16069-16070-TIPSA.MAD;OK;-
28255694;Coche;"PEUGEOT EXPERT";0975LMS;+467191207972642;350612079727846;;1132870356;03.29.00;;TELTONIKA;FMT100;;"Coche ";"11.12.2023 11:32";"Telefónica Móviles España->Spain";Activa;11813-REGRUEL-MAD;OK;"3min "
28255697;Coche;"CITROËN JUMPER";6390MFZ;+467191207972559;350612079721096;;1132910504;03.27.13;;TELTONIKA;FMT100;;"Coche ";"09.04.2024 18:54";"Vodafone Spain->Spain";Activa;16069-16070-TIPSA.MAD;OK;"4min "
28255699;Coche;"PEUGEOT EXPERT. BLUEHDI";2102MHY;+467191207972641;350612079693543;;1132919463;03.29.00;;TELTONIKA;FMT100;;"Coche ";"11.12.2023 11:37";"Telefónica Móviles España->Spain";Activa;11813-REGRUEL-MAD;OK;"3min "
28255702;Coche;"DACIA DOKKER GLP";8238KVG;+467191207972552;350612079693592;;1132919552;03.29.00;;TELTONIKA;FMT100;;"Coche ";"11.12.2023 11:19";"Vodafone Spain->Spain";Activa;11813-REGRUEL-MAD;OK;"2min "
28255703;Coche;"FIAT SCUDO";2104MKJ;+467191207972563;350612079699052;;1132919557;03.27.13;;TELTONIKA;FMT100;;"Coche ";"09.04.2024 19:20";"Vodafone Spain->Spain";Activa;16069-16070-TIPSA.MAD;OK;-
28255704;Coche;"PEUGEOT EXPERT FUGON PR";4444JTK;+467191207972550;350612079693659;;1132919558;03.29.00;;TELTONIKA;FMT100;;"Coche ";"11.12.2023 10:12";"Orange Espagne S.A.U->Spain";Activa;11813-REGRUEL-MAD;OK;"5min "
28255705;Coche;"PEUGEOT BOXER 335 L2";9956LFS;+467191207972551;350612079699169;;1132919564;03.29.00;;TELTONIKA;FMT100;;"Coche ";"11.12.2023 11:27";"Vodafone Spain->Spain";Activa;11813-REGRUEL-MAD;OK;"3min "
28270367;Coche;"ATLASCOPCO L6";12;+467191201560466;350424069053112;;1123697933;01.02.22;;TELTONIKA;FMB640;;"Coche ";"23.10.2023 17:42";"Orange Espagne S.A.U->Spain";Activa;"21689.PERFORACIONES BENEITEZ S.LL-AND";OK;-
28278523;Coche;DISPOSITIVO2;GENERADOR34;+467191205854620;863372050307452;;;;;Lynkworld;LW2G-4A;;"Coche ";"04.12.2023 09:17";;Activa;"16295.GRUPO RAMAL GUILLEN- MAD";"OK (NOGPS)";-
28278524;Coche;DISPOSITIVO14;GENERADOR19;+467191205854637;863372050525780;;;;;Lynkworld;LW2G-4A;;"Coche ";"04.12.2023 10:08";;Activa;"16295.GRUPO RAMAL GUILLEN- MAD";NODATA;"2h 13min "
28283605;Coche;"DISPOSITIVO 5";GENERADOR30;+467191205854631;863372050476802;;;;;Lynkworld;LW2G-4A;;"Coche ";"18.01.2024 11:01";;Activa;"16295.GRUPO RAMAL GUILLEN- MAD";OK;-
28283610;Coche;"DISPOSITIVO 12";GENERADOR36;+467191205854626;863372050489862;;;;;Lynkworld;LW2G-4A;;"Coche ";"18.01.2024 11:00";;Activa;"16295.GRUPO RAMAL GUILLEN- MAD";NODATA;"1h 55min "
28283832;Coche;"DISPOSITIVO 7";GENERADOR26;+467191205854627;863372050680619;;;;;Lynkworld;LW2G-4A;;"Coche ";"18.01.2024 11:02";;Activa;"16295.GRUPO RAMAL GUILLEN- MAD";OK;"1min "
28283837;Coche;"DISPOSITIVO 11";GENERADOR24;+467191205854628;863372050616613;;;;;Lynkworld;LW2G-4A;;"Coche ";"18.01.2024 11:04";;Activa;"16295.GRUPO RAMAL GUILLEN- MAD";OK;-
28283861;Coche;DISPOSITIVO15;GENERADOR38;+467191205854625;863372050524478;;;;;Lynkworld;LW2G-4A;;"Coche ";"18.01.2024 11:04";;Activa;"16295.GRUPO RAMAL GUILLEN- MAD";"OK (NOGPS)";-
28283864;Coche;"DISPOSITIVO 9*";GENERADOR23;+467191205854629;863372050525285;;;;;Lynkworld;LW2G-4A;;"Coche ";"18.01.2024 11:05";;Activa;"16295.GRUPO RAMAL GUILLEN- MAD";NODATA;"2d 5h 6min "
28283908;Coche;DISPOSITIVO10;GENERADOR31;+467191205854630;863372050476349;;;;;Lynkworld;LW2G-4A;;"Coche ";"18.01.2024 11:06";;Activa;"16295.GRUPO RAMAL GUILLEN- MAD";OK;-
28283940;Coche;"DISPOSITIVO 14";"GRUPO 586";+467191205854621;863372050597433;;;;;Lynkworld;LW2G-4A;;"Coche ";"18.01.2024 11:07";;Activa;"16295.GRUPO RAMAL GUILLEN- MAD";OK;"1min "
28283944;Coche;DISPOSITIVO6;GENERADOR25;+467191205854623;863372050337822;;;;;Lynkworld;LW2G-4A;;"Coche ";"18.01.2024 11:07";;Activa;"16295.GRUPO RAMAL GUILLEN- MAD";NODATA;"2d 1h 32min "
28283947;Coche;"DISPOSITIVO 8";GENERADOR35;+467191205854624;863372050310258;;;;;Lynkworld;LW2G-4A;;"Coche ";"18.01.2024 11:08";;Activa;"16295.GRUPO RAMAL GUILLEN- MAD";"NODATA (NOGPS)";"4h 1min "
28283949;Coche;DISPOSITIVO13;GENERADOR13;+467191205854622;863372050614527;;;;;Lynkworld;LW2G-4A;;"Coche ";"18.01.2024 11:09";;Activa;"16295.GRUPO RAMAL GUILLEN- MAD";NODATA;"10d 5h 10min "
