﻿"Dispositivo ";"Tipo de Vehículo";"Marca/ Modelo";Matrícula;Teléfono;IMEI;IMSI;"Núm. de serie ";"Firmware ";Hardware;Modelo;"Ver. modelo";"Tacho model";"Estado ";Instalado;"Operador ";"Estado Sim";CLIENTE;Monitor;"Datos perdidos"
28015127;Coche;"MB Sprinter";MXP632;+37126108771;354017110333313;;1107659986;03.25.15;;TELTONIKA;FMB140;;"Coche ";"19.08.2020 11:52";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"6min "
28015128;Coche;"VW POLO 2020";NXA635;+37120225487;359633109950639;;1108150433;03.25.15;;TELTONIKA;FMB140;;"Coche ";"11.09.2020 12:59";;Activa;"Gourmet Group Of Companies";OK;"6min "
28015129;Coche;"Ford Fiesta 2017";MTT470;+37125748177;359633109950514;;1108150466;03.25.15;;TELTONIKA;FMB140;;"Coche ";"19.08.2020 16:04";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"2min "
28015130;Coche;"Ford Fiesta 2015";MHP154;+37122014061;359633109950357;;1108150524;03.25.15;;TELTONIKA;FMB140;;"Coche ";"04.09.2020 07:03";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;-
28015131;Coche;"Ford Fiesta 2019";NPE109;+37126145209;359633109950423;;1108150525;03.25.15;;TELTONIKA;FMB140;;"Coche ";"26.08.2020 14:25";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"5min "
28015132;Coche;"MB Sprinter";MBT441;+37125692980;359633109950175;;1108150526;03.25.15;;TELTONIKA;FMB140;;"Coche ";"19.08.2020 11:23";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"3min "
28015133;Coche;"Iveco Daily 2020";NTB241;+37128020506;359633109950274;;1108150530;03.25.15;;TELTONIKA;FMB140;;"Coche ";"10.09.2020 14:48";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"5min "
28015134;Coche;"Scania P270 2005";LBK754;+37129368166;359633109950340;;1108150531;03.25.15;;TELTONIKA;FMB140;;"Coche ";"19.08.2020 12:57";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"3min "
28015135;Coche;"MB Sprinter";LBS382;+37122005476;359633109950167;;1108150533;03.25.15;;TELTONIKA;FMB140;;"Coche ";"04.09.2020 07:06";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"1min "
28015136;Coche;"Ford Fiesta 2019";NPE342;+37125438199;359633109950191;;1108150534;03.25.15;;TELTONIKA;FMB140;;"Coche ";"24.08.2020 15:53";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;-
28015137;Coche;"VW POLO 2020";NXA748;+37126591221;359633109950977;;1108149908;03.25.15;;TELTONIKA;FMB140;;"Coche ";"11.09.2020 12:59";;Activa;"Gourmet Group Of Companies";OK;"2min "
28015138;Coche;"Ford Transit 2010";KYR654;+37128332100;359633109950571;;1108150428;03.25.15;;TELTONIKA;FMB140;;"Coche ";"24.08.2020 14:27";"Monaco Telecom->Cyprus";Activa;"Delicacy Foods Ltd";NODATA;"397d 8h 14min "
28015139;Coche;"MB Atego";NBB712;+37127309615;359633109950647;;1108150429;03.25.15;;TELTONIKA;FMB140;;"Coche ";"19.08.2020 10:47";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"6min "
28015140;Coche;"MB Atego 2000";KXD990;+37125717688;359633109950738;;1108150431;03.25.15;;TELTONIKA;FMB140;;"Coche ";"19.08.2020 12:24";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"5min "
28015141;Coche;"Iveco Daily 2020";NTB524;+37125752177;359633109950555;;1108150432;03.25.15;;TELTONIKA;FMB140;;"Coche ";"15.09.2020 13:19";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"2min "
28015142;Coche;"Ford Fiesta 2019";NPE484;+37127869363;359633109950662;;1108150435;03.25.15;;TELTONIKA;FMB140;;"Coche ";"24.08.2020 14:32";"Monaco Telecom->Cyprus";Activa;"Delicacy Foods Ltd";OK;"2min "
28015143;Coche;"Ford Fiesta 2016";MTT839;+37120255724;359633109950506;;1108150438;03.25.15;;TELTONIKA;FMB140;;"Coche ";"02.09.2020 13:48";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"7min "
28015144;Coche;"MB Atego 2005";LBK836;+37120245853;359633109950332;;1108150519;03.25.15;;TELTONIKA;FMB140;;"Coche ";"24.08.2020 14:26";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"4min "
28015145;Coche;"Ford Fiesta 2019";NPE515;+37128391451;359633109950381;;1108150521;03.25.15;;TELTONIKA;FMB140;;"Coche ";"19.08.2020 16:39";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"1min "
28015146;Coche;"MB Sprinter 2012";MZH866;+37120201428;359633109950258;;1108150522;03.25.15;;TELTONIKA;FMB140;;"Coche ";"13.04.2023 13:25";"Cyprus Telecommunications Authority->Cyprus";Activa;"A. C. Chrysanthou Ltd";OK;"4min "
28015147;Coche;"MB Sprinter 2009";MXN818;+37127851591;359633109950761;;1108150464;03.25.15;;TELTONIKA;FMB140;;"Coche ";"24.08.2020 14:27";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"5min "
28015148;Coche;"Renault Master 2021";PAE831;+37125745906;359633109950688;;1108150467;03.25.15;;TELTONIKA;FMB140;;"Coche ";"09.09.2020 14:22";"Cyprus Telecommunications Authority->Cyprus";Activa;"KEDIFAP LTD";OK;"2min "
28015149;Coche;"MB Sprinter 2012";MPE905;+37125443417;359633109950589;;1108150468;03.25.15;;TELTONIKA;FMB140;;"Coche ";"26.08.2020 14:48";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"1min "
28015150;Coche;"Renault Trafic 2020";NXT159;+37122025523;359633109950605;;1108150469;03.25.15;;TELTONIKA;FMB140;;"Coche ";"10.09.2020 08:37";"Cyprus Telecommunications Authority->Cyprus";Activa;"ACS Cyprus";OK;"6min "
28015151;Coche;"MB Sprinter 2005";KMC222;+37127872264;359633109950290;;1108150471;03.25.15;;TELTONIKA;FMB140;;"Coche ";"11.08.2022 09:43";"Cyprus Telecommunications Authority->Cyprus";Activa;"Charalambides Christis Ltd";OK;"2min "
28015152;Coche;"Ford Transit 2007";KYR152;+37127875270;359633109950746;;1108150473;03.25.15;;TELTONIKA;FMB140;;"Coche ";"19.08.2020 17:20";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"2min "
28015154;Coche;"Ford Fiesta 2016";MXH107;+37126152697;359633109950233;;1108150513;03.25.15;;TELTONIKA;FMB140;;"Coche ";"04.09.2020 07:04";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;-
28015155;Coche;"Renault Master 2016";NHY542;+37126684961;359633109950324;;1108150515;03.25.15;;TELTONIKA;FMB140;;"Coche ";"19.08.2020 15:38";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"7min "
28015156;Coche;"Renault Master 2016";NHY708;+37126678826;359633109950225;;1108150517;03.25.15;;TELTONIKA;FMB140;;"Coche ";"19.08.2020 14:51";"Cyprus Telecommunications Authority->Cyprus";Activa;"Delicacy Foods Ltd";OK;"2min "
28015158;Coche;"MB Atego 1622";NPP529;+467191205545311;359633109950795;;1108149900;03.25.15;;TELTONIKA;FMB140;;"Coche ";"25.08.2020 12:03";"PrimeTel PLC->Cyprus";Activa;"Amalthia Trading (Nicosia) Ltd";OK;"1min "
28015159;Coche;"Nissan Terrano";HKB887;+467191205545310;359633109951017;;1108149902;03.27.13;;TELTONIKA;FMB140;;"Coche ";"29.09.2020 14:45";"PrimeTel PLC->Cyprus";Activa;"Z & X GROUP OF COMPANIES";OK;"6min "
28015160;Coche;"Toyota Dyna";KSN366;+467191205545319;359633109950969;;1108149903;03.27.13;;TELTONIKA;FMB140;;"Coche ";"28.09.2020 13:51";"Cyprus Telecommunications Authority->Cyprus";Activa;"Z & X GROUP OF COMPANIES";OK;"6min "
28015161;Coche;"Toyota HiAce";"08 - MBE539";+467191205545282;359633109951025;;1108149904;03.27.13;;TELTONIKA;FMB140;;"Coche ";"28.09.2020 14:34";"Cyprus Telecommunications Authority->Cyprus";Activa;"Z & X GROUP OF COMPANIES";OK;"4min "
28015163;Coche;"DAF LF55";NNA725;+467191205545307;359633109951041;;1108149906;03.25.15;;TELTONIKA;FMB140;;"Coche ";"25.08.2020 12:58";"Monaco Telecom->Cyprus";Activa;"Amalthia Trading (Nicosia) Ltd";OK;"2min "
28015164;Coche;"Mazda Demio 2012";MPE254;+467191205545317;359633109951033;;1108149909;03.25.15;;TELTONIKA;FMB140;;"Coche ";"25.08.2020 15:46";"PrimeTel PLC->Cyprus";Activa;"Tachotech Ltd";OK;-
