﻿"Dispositivo ";"Tipo de Vehículo";"Marca/ Modelo";Matrícula;Teléfono;IMEI;IMSI;"Núm. de serie ";"Firmware ";Hardware;Modelo;"Ver. modelo";"Tacho model";"Estado ";Instalado;"Operador ";"Estado Sim";CLIENTE;Monitor;"Datos perdidos"
28078516;Coche;"JLG LIFTLUX SL153-12E2WD";TE389;+37120277508;352625696143427;;1114989335;03.25.18;;TELTONIKA;FMB920;;"Coche ";"18.02.2022 17:11";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"4min "
28078517;Coche;"JLG 450AJ SERIE II";BA321;+37129325856;352625696128832;;1114989358;03.25.18;;TELTONIKA;FMB920;;"Coche ";"25.03.2022 09:40";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"7min "
28078518;Coche;"MANITOU 120AETJC";BA967;+37128648513;352625697241543;;1115002012;03.25.18;;TELTONIKA;FMB920;;"Coche ";"24.03.2022 13:22";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078519;Coche;"MANITOU 150AETJC";BA550;+37125716488;352625697241311;;1115002016;03.25.18;;TELTONIKA;FMB920;;"Coche ";"23.03.2022 12:48";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"2min "
28078520;Coche;"MANITOU 120AETJ";BA747;+37125490224;352625696087269;;1115004329;03.25.18;;TELTONIKA;FMB920;;"Coche ";"24.03.2022 15:19";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"2min "
28078521;Coche;"JLG 860SJ";BT949;+37129207432;352625696849932;;1115004377;03.25.18;;TELTONIKA;FMB920;;"Coche ";"24.03.2022 17:21";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078522;Coche;"JLG 1250AJP";BA860;+37122021424;352625698586433;;1115274295;03.25.18;;TELTONIKA;FMB920;;"Coche ";"18.02.2022 11:40";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078523;Coche;"MANITOU 120AETJ";BA1010;+37125644264;352625698586342;;1115274300;03.25.18;;TELTONIKA;FMB920;;"Coche ";"16.02.2022 12:58";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"6min "
28078525;Coche;"JLG M600JP";BT1139;+37122036314;352625698709969;;1115275061;03.25.18;;TELTONIKA;FMB920;;"Coche ";"18.02.2022 13:43";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"5min "
28078527;Coche;"JLG E450AJ";BA932;+37128694656;352625698730254;;1115275237;03.25.18;;TELTONIKA;FMB920;;"Coche ";"23.03.2022 16:22";"Vodafone Spain->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078528;Coche;"JLG 1250AJP";BA986;+37127290162;352625698727979;;1115285927;03.25.18;;TELTONIKA;FMB920;;"Coche ";"11.05.2022 13:09";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"6min "
28078529;Coche;"HAULOTTE HA16PX";BA441;+37129408873;352625698608245;;1115287452;03.25.18;;TELTONIKA;FMB920;;"Coche ";"18.02.2022 11:37";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"6min "
28078530;Coche;"JLG 3369LE";TE681;+37125585397;352625697208120;;1115356072;03.25.18;;TELTONIKA;FMB920;;"Coche ";"21.02.2022 16:36";"Telefónica Móviles España->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078531;Coche;"JLG 660SJ";BT724;+37125454255;352625698616834;;1115356190;03.25.18;;TELTONIKA;FMB920;;"Coche ";"25.04.2024 14:04";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"3min "
28078532;Coche;"JLG E300AJP";BA611;+37126687076;352625698613682;;1115356692;03.25.18;;TELTONIKA;FMB920;;"Coche ";"24.03.2022 10:12";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"2min "
28078533;Coche;"JLG LIFTLUX SL245-25";TD1239;+37126180122;352625693102202;;1114329779;03.25.18;;TELTONIKA;FMB920;;"Coche ";"28.06.2022 12:44";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078534;Coche;"JLG 800AJ";BA393;+37122014971;352625695848273;;1114491718;03.25.18;;TELTONIKA;FMB920;;"Coche ";"19.07.2022 08:41";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078535;Coche;"JLG 600AJ";BA1108;+37126400902;352625695733087;;1114494325;03.25.18;;TELTONIKA;FMB920;;"Coche ";"30.05.2022 17:52";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"5min "
28078536;Coche;"GENIE GS5390";TD1179;+37128496977;352625695834505;;1114499880;03.25.18;;TELTONIKA;FMB920;;"Coche ";"14.07.2022 19:30";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078537;Coche;"JOHNSTON CN201";BR957;+37127891390;352625695611390;;1114501576;03.25.18;;TELTONIKA;FMB920;;"Coche ";"19.07.2022 08:41";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";NODATA;"60d 22h 32min "
28078539;Coche;RENAULT;4557KKS;+37125747640;352625696122595;;1115002947;03.25.18;;TELTONIKA;FMB920;;"Coche ";"27.06.2022 12:15";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"5min "
28078540;Coche;"JLG LIFTLUX SL205-25";TD667;+37127317887;352625698757158;;1115268094;-;;TELTONIKA;FMB920;;"Coche ";"21.05.2022 09:10";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";"NODATA (NOPOWER)";"63d 12h 45min "
28078541;Coche;"JLG LIFTLUX 260-25";TD1134;+37125756089;352625698610993;;1115269855;03.25.18;;TELTONIKA;FMB920;;"Coche ";"28.06.2022 12:43";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078542;Coche;"HAULOTTE HA12IP";BA309;+37129414548;352625698611132;;1115269863;03.25.18;;TELTONIKA;FMB920;;"Coche ";"19.07.2022 07:49";"Telefónica Móviles España->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078543;Coche;"JLG M600JP";BT1047;+37125407654;352625698610977;;1115269866;03.25.18;;TELTONIKA;FMB920;;"Coche ";"11.08.2022 09:59";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";"OK (NOPOWER)";"5min "
28078544;Coche;"JLG 600AJ";BA1107;+37127836113;352625698738265;;1115275056;-;;TELTONIKA;FMB920;;"Coche ";"04.05.2022 08:55";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078545;Coche;"HAULOTTE HA12IP";BA572;+37129387340;352625698715347;;1115275506;03.25.18;;TELTONIKA;FMB920;;"Coche ";"19.07.2022 08:39";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"7min "
28078546;Coche;"HIMOINSA	HFW-60 T5";GR1113;+37125681528;352625698614250;;1115275641;03.25.18;;TELTONIKA;FMB920;;"Coche ";"28.06.2022 12:44";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";"NODATA (NOPOWER)";"21d 8h 38min "
28078547;Coche;"HAULOTTE HA20PX";BA1191;+37125599452;352625698614268;;1115275642;03.25.18;;TELTONIKA;FMB920;;"Coche ";"04.05.2022 13:18";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078548;Coche;"JLG 600AJ";BA758;+37122457328;352625698614326;;1115275650;03.25.18;;TELTONIKA;FMB920;;"Coche ";"16.09.2022 12:54";"Telefónica Móviles España->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";"NODATA (NOPOWER)";"38d 7h 10min "
28078549;Coche;"HAULOTTE HA12IP";BA1234;+37127804360;352625698614243;;1115275653;03.25.18;;TELTONIKA;FMB920;;"Coche ";"16.09.2022 12:54";"Telefónica Móviles España->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078550;Coche;"JLG 800AJ";BA407;+37125570482;352625698683925;;1115283275;03.25.18;;TELTONIKA;FMB920;;"Coche ";"16.09.2022 12:53";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"4min "
28078551;Coche;"JLG M600JP";BT489;+37125636726;352625698620646;;1115287912;-;;TELTONIKA;FMB920;;"Coche ";"19.07.2022 08:40";"Telefónica Móviles España->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078552;Coche;"JLG 800 AJ";BA497;+37127884339;352625698614755;;1115356363;03.25.18;;TELTONIKA;FMB920;;"Coche ";"16.09.2022 12:51";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078614;Coche;"HAULOTTE HA15IP";BA1210;+37127822298;352625693244897;;1114145316;03.25.18;;TELTONIKA;FMB920;;"Coche ";"27.01.2022 09:39";"Vodafone Spain->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078615;Coche;"HAULOTTE COMPACT 10DX";TD1142;+37129132435;352625692418435;;1114153270;03.25.18;;TELTONIKA;FMB920;;"Coche ";"10.02.2022 14:01";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"2min "
28078616;Coche;"GENIE S-65 4X4";BT547;+37122417761;352625692332586;;1114319701;03.25.18;;TELTONIKA;FMB920;;"Coche ";"14.02.2022 11:08";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"5min "
28078617;Coche;"HAULOTTE HA15IP";BA1192;+37122442534;352625697357968;;1114983091;03.25.18;;TELTONIKA;FMB920;;"Coche ";"26.01.2022 13:28";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078618;Coche;"GENIE Z135/70";BA1116;+37126111917;352625695532836;;1114991822;03.25.18;;TELTONIKA;FMB920;;"Coche ";"15.02.2022 13:11";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078619;Coche;"MANITOU MSI25D";CA1127;+37127867779;352625696005451;;1115021231;03.25.18;;TELTONIKA;FMB920;;"Coche ";"14.02.2022 15:25";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078620;Coche;"JLG 1250AJP";BA908;+37127901315;352625698687819;;1115276290;03.25.18;;TELTONIKA;FMB920;;"Coche ";"14.02.2022 12:41";"Vodafone Spain->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078622;Coche;"HAULOTTE HA12IP";BA312;+37126236702;352625698608070;;1115287454;03.25.18;;TELTONIKA;FMB920;;"Coche ";"14.02.2022 09:43";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"4min "
28078623;Coche;"JLG E300AJP";BA684;+37120207351;352625697177747;;1115287539;03.25.18;;TELTONIKA;FMB920;;"Coche ";"08.02.2022 15:39";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"6min "
28078624;Coche;"JLG 600AJ";BA1106;+37127342144;352625697177549;;1115287544;03.25.18;;TELTONIKA;FMB920;;"Coche ";"14.02.2022 09:46";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078625;Coche;"JLG 1350SJP";BT998;+37126215833;352625698621313;;1115287997;03.25.18;;TELTONIKA;FMB920;;"Coche ";"15.02.2022 13:09";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"1min "
28078626;Coche;"HAULOTTE HA32PX";BA352;+37120235577;352625698621156;;1115288000;03.25.18;;TELTONIKA;FMB920;;"Coche ";"10.02.2022 13:56";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"5min "
28078627;Coche;"GENIE GS-5390";TD1189;+37126693770;352625698621321;;1115288001;03.25.18;;TELTONIKA;FMB920;;"Coche ";"09.02.2022 13:20";"Vodafone Spain->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"3min "
28078628;Coche;"GENIE S-65 4X4";BT865;+37128386840;352625698621388;;1115288009;03.25.18;;TELTONIKA;FMB920;;"Coche ";"14.02.2022 11:55";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078629;Coche;"HAULOTTE HA15IP";BA827;+37122045673;352625698616867;;1115356276;03.25.18;;TELTONIKA;FMB920;;"Coche ";"11.02.2022 14:10";"Vodafone Spain->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"7min "
28078630;Coche;"HAULOTTE HA12IP";BA1162;+37128019620;352625698733068;;1115357325;03.25.18;;TELTONIKA;FMB920;;"Coche ";"26.01.2022 15:38";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"1min "
28078631;Coche;"JLG 1350SJP";BT292;+37128774480;352625698733076;;1115357329;03.25.18;;TELTONIKA;FMB920;;"Coche ";"15.02.2022 13:07";"Vodafone Spain->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"7min "
28078632;Coche;"JLG E450AJ";BA828;+37120206284;352625698726930;;1115357434;03.25.18;;TELTONIKA;FMB920;;"Coche ";"26.01.2022 16:44";"Telefónica Móviles España->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"1min "
28078633;Coche;"JCB BC-40";GR1122;+37126637483;352625695025773;;1114442149;03.25.18;;TELTONIKA;FMB920;;"Coche ";"27.01.2022 09:43";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"3min "
28078634;Coche;PRAMAC;GR627;+37125601256;352625696105350;;1114988722;03.25.18;;TELTONIKA;FMB920;;"Coche ";"10.01.2022 09:39";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";"NODATA (NOPOWER)";"256d 2h 50min "
28078635;Coche;"JLG 660 SJ 4X2";BT336;+37125466075;352625696139276;;1114988896;03.25.18;;TELTONIKA;FMB920;;"Coche ";"07.02.2022 09:57";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078637;Coche;"JLG 1350SJP";BT1102;+37122015823;352625697346805;;1114996222;03.25.18;;TELTONIKA;FMB920;;"Coche ";"10.01.2022 09:29";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078638;Coche;"HAULOTTE HA12IP";BA808;+37120269026;352625696108016;;1114996494;03.25.18;;TELTONIKA;FMB920;;"Coche ";"10.01.2022 09:35";"Telefónica Móviles España->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"7min "
28078639;Coche;"HAULOTTE HA12IP";BA825;+37127316853;352625698587670;;1115274417;03.25.18;;TELTONIKA;FMB920;;"Coche ";"10.01.2022 09:32";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"1min "
28078640;Coche;"JLG 510AJ";BA925;+37126150406;352625698721915;;1115275351;03.25.18;;TELTONIKA;FMB920;;"Coche ";"25.01.2022 18:11";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"7min "
28078641;Coche;"AGRIMAC TH-30.21";CA478;+37126186698;352625698622972;;1115280426;03.25.18;;TELTONIKA;FMB920;;"Coche ";"07.02.2022 09:59";"Vodafone Spain->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";"NODATA (NOPOWER)";"13d 2h 17min "
28078642;Coche;"JLG 450AJ SERIES 2";BA776;+37122412158;352625698622816;;1115280433;03.25.18;;TELTONIKA;FMB920;;"Coche ";"31.01.2022 09:39";"Vodafone Spain->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"5min "
28078643;Coche;"JLG LIFTLUX 153-12";TE715;+37122012970;352625698608203;;1115280628;03.25.18;;TELTONIKA;FMB920;;"Coche ";"27.01.2022 16:03";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"5min "
28078644;Coche;"HAULOTTE HA12IP";BA1161;+37122487026;352625698565569;;1115280633;03.25.18;;TELTONIKA;FMB920;;"Coche ";"26.01.2022 13:07";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078645;Coche;"HAULOTTE HA15IP";BA987;+37120260551;352625698621750;;1115280637;03.25.18;;TELTONIKA;FMB920;;"Coche ";"31.01.2022 09:42";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"2min "
28078646;Coche;"JLG 450AJ II";BA1158;+37127333266;352625697177655;;1115287546;03.25.18;;TELTONIKA;FMB920;;"Coche ";"04.02.2022 13:01";"Vodafone Spain->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"4min "
28078647;Coche;"JLG 450AJ";BA1035;+37128391209;352625698620612;;1115287916;03.25.18;;TELTONIKA;FMB920;;"Coche ";"25.01.2022 17:52";"Telefónica Móviles España->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"3min "
28078648;Coche;"JLG LIFTLUX 180-12";TE1094;+37122004534;352625698586102;;1115288128;03.25.18;;TELTONIKA;FMB920;;"Coche ";"28.01.2022 09:30";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";NODATA;"2h 3min "
28078649;Coche;"JLG 800AJ";BA962;+37122036426;352625698584800;;1115288382;03.25.18;;TELTONIKA;FMB920;;"Coche ";"25.01.2022 16:54";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"8min "
28078650;Coche;"JLG 450AJ SERIES";BA1037;+37125663951;352625698733134;;1115356393;03.25.18;;TELTONIKA;FMB920;;"Coche ";"14.01.2022 18:23";"Vodafone Spain->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"5min "
28078651;Coche;"JLG 600AJ";BA948;+37125412519;352625698732888;;1115357317;03.25.18;;TELTONIKA;FMB920;;"Coche ";"08.02.2022 12:45";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"2min "
28078652;Coche;"HAULOTTE HA15IP";BA1211;+37129367642;352625698732870;;1115357319;03.25.18;;TELTONIKA;FMB920;;"Coche ";"31.01.2022 09:40";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"6min "
28078673;Coche;"HAULOTTE HA32PX";BA548;+37120262819;352625694868454;;1114432437;03.25.18;;TELTONIKA;FMB920;;"Coche ";"30.11.2021 12:55";"Orange Espagne S.A.U->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;"1min "
28078674;Coche;"HAULOTTE HA18PXNT";BA367;+37128637237;352625695733913;;1114500244;03.25.18;;TELTONIKA;FMB920;;"Coche ";"30.11.2021 22:18";"Telefónica Móviles España->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078675;Coche;"HAULOTTE HA260PX";BA1091;+37125663188;352625697332755;;1114981744;03.25.18;;TELTONIKA;FMB920;;"Coche ";"30.11.2021 15:55";"Telefónica Móviles España->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";OK;-
28078676;Coche;"GENIE GS-5390";TD1117;+37128717833;352625696872132;;1114984823;03.25.18;;TELTONIKA;FMB920;;"Coche ";"03.12.2021 09:16";"Vodafone Spain->Spain";Activa;"Gomariz Sistemas de Elevación S.L.";"NODATA (NOPOWER)";"3h 4min "
