﻿"Dispositivo ";"Tipo de Vehículo";"Marca/ Modelo";Matrícula;Teléfono;IMEI;IMSI;"Núm. de serie ";"Firmware ";Hardware;Modelo;"Ver. modelo";"Tacho model";"Estado ";Instalado;"Operador ";"Estado Sim";CLIENTE;Monitor;"Datos perdidos"
28102895;Coche;"Renault Express";5102LYV_Juan_Hector_Vaca;+345901008733727;865894050017409;;;;;QUECLINK;GV300CEU;;"Coche ";"10.07.2023 12:51";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28102997;Coche;"Sergio Fregosi Escujuri";2745LYF;+345901010665852;865894050011642;;865894050011642;;;QUECLINK;GV300CEU;;"Coche ";"20.07.2023 09:53";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103006;Coche;"Yurek Jimenez Vivas";0820LYG;+345901007394171;865894050009554;;865894050009554;;;QUECLINK;GV300CEU;;"Coche ";"20.07.2023 09:51";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103010;Coche;"Luis Reche";0241LYG;+345901009167195;865894050010537;;865894050010537;;;QUECLINK;GV300CEU;;"Coche ";"25.07.2023 10:42";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103011;Coche;"JUAN MARTINEZ AIBAR";2874LYF;+345901010669183;865894050012244;;865894050012244;;;QUECLINK;GV300CEU;;"Coche ";"31.10.2023 10:55";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;"1min "
28103036;Coche;;2969LYF;+345901010659633;865894050010636;;865894050010636;;;QUECLINK;GV300CEU;;"Coche ";"20.07.2023 11:02";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103044;Coche;Josevi;2968LYF;+345901010670589;865894050012988;;865894050012988;;;QUECLINK;GV300CEU;;"Coche ";"25.07.2023 10:31";;Desconocido;"TECNICOS SECURITAS ESPAÑA";NODATA;"1h 8min "
28103045;Coche;"Citroen Berlingo";0834LYG;+345901009014357;865894050013408;;865894050013408;;;QUECLINK;GV300CEU;;"Coche ";"05.09.2023 09:56";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103057;Coche;"Reanult Express";5024LYV_Sergio_Diaz;+345901005214956;865894050015619;;;;;QUECLINK;GV300CEU;;"Coche ";"10.07.2023 13:36";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;"1min "
28103058;Coche;Guillermo;3486LYG;+345901009077327;865894050014349;;865894050014349;;;QUECLINK;GV300CEU;;"Coche ";"02.08.2023 09:11";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;"2min "
28103173;Coche;"ARCADIO OLIVA";5375MCW;+345901000408436;865677041258004;;865677041258004;;;QUECLINK;GV300;;"Coche ";"21.07.2023 08:12";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103178;Coche;;2303MCM;+345901010954670;865677041258665;;865677041258665;;;QUECLINK;GV300;;"Coche ";"20.07.2023 10:58";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103182;Coche;"JESUS LOPEZ BLASCO";1570MCP;+345901010812922;865677041252825;;865677041252825;;;QUECLINK;GV300;;"Coche ";"20.07.2023 10:23";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103184;Coche;;2477MDB;+345901010499860;865677041253344;;865677041253344;;;QUECLINK;GV300;;"Coche ";"21.07.2023 08:13";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103187;Coche;"Daniel Hurtado Lopez";0863MCM;+345901010922341;865677041253401;;865677041253401;;;QUECLINK;GV300;;"Coche ";"20.07.2023 10:00";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103188;Coche;;2373MCM;+345901010929032;865677041253443;;865677041253443;;;QUECLINK;GV300;;"Coche ";"31.07.2023 09:39";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103191;Coche;"Renault Express";0168MCM;+345901010761247;865677041254656;;865677041254656;;;QUECLINK;GV300;;"Coche ";"31.07.2023 09:37";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103195;Coche;"SERGI CAYETANO";5521MCW;+345901008448257;865677041254979;;865677041254979;;;QUECLINK;GV300;;"Coche ";"21.07.2023 08:15";;Desconocido;"TECNICOS SECURITAS ESPAÑA";NODATA;"213d 22h 33min "
28103197;Coche;"CITROEN BERLINGO";1150MCN_Henry_Delgado;+345901010983373;865677041255034;;865677041255034;;;QUECLINK;GV300;;"Coche ";"10.07.2023 12:54";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103200;Coche;"MANU BOMBERO";2511MDB;+345901000904571;865677041264770;;865677041264770;;;QUECLINK;GV300;;"Coche ";"20.07.2023 10:25";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103201;Coche;"Alberto Sar Martinez";0365MCM;+345901010914417;865677041265926;;865677041265926;;;QUECLINK;GV300;;"Coche ";"20.07.2023 10:18";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103203;Coche;"OSCAR RIBERA SANCHEZ";8700MCP;+345901010942257;865677041266114;;865677041266114;;;QUECLINK;GV300;;"Coche ";"21.07.2023 08:25";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103207;Coche;"Josu Aaron Esteban Rodriguez";7372MCP;+345901000046253;865677041266262;;865677041266262;;;QUECLINK;GV300;;"Coche ";"20.07.2023 10:07";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103208;Coche;;2237MCM;+345901010955261;865677041266890;;865677041266890;;;QUECLINK;GV300;;"Coche ";"20.07.2023 11:14";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103215;Coche;"FRANCISCO MANUEL GONZALEZ LOPEZ";1276MCN;+345901000013187;865677041271445;;865677041271445;;;QUECLINK;GV300;;"Coche ";"25.07.2023 11:09";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103222;Coche;"CITROEN BERLINGO";1018MCM_Frank_Michele_LaManna;+345901010832947;865677041282129;;865677041282129;;;QUECLINK;GV300;;"Coche ";"10.07.2023 13:31";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103233;Coche;"Carlos Delgado Pla";5439MCW;+345901010472735;865677041273409;;865677041273409;;;QUECLINK;GV300;;"Coche ";"20.07.2023 09:55";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103234;Coche;;2560MDB;+345901000575774;865677041255059;;865677041255059;;;QUECLINK;GV300;;"Coche ";"20.07.2023 11:16";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28103239;Coche;;5600MCW;+345901000166433;865677041261610;;865677041261610;;;QUECLINK;GV300;;"Coche ";"20.07.2023 11:06";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28176334;Coche;;1764MHB;+345901008947601;865677041251298;;865677041251298;;;QUECLINK;GV300;;"Coche ";"27.07.2023 23:43";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28176339;Coche;"Renault Express";6763MGH;+345901009816377;865677041237057;;865677041237057;;;QUECLINK;GV300;;"Coche ";"05.09.2023 14:05";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28176340;Coche;;4590MGG;+345901008314422;865677041238386;;865677041238386;;;QUECLINK;GV300;;"Coche ";"27.07.2023 23:40";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28176341;Coche;"Renault Express";4027MGG;+345901008936150;865677041251876;;865677041251876;;;QUECLINK;GV300;;"Coche ";"05.09.2023 12:28";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28176343;Coche;;6798MGH;+345901009670466;865677041249433;;865677041249433;;;QUECLINK;GV300;;"Coche ";"02.08.2023 09:09";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28176346;Coche;"Renault Express";7893MHD;+345901008366293;865677041249607;;865677041249607;;;QUECLINK;GV300;;"Coche ";"20.07.2023 11:23";;Desconocido;"TECNICOS SECURITAS ESPAÑA";NODATA;"1h 9min "
28176347;Coche;"JOSE LUIS PEGUERO";6965MGR;+345901008929191;865677041251009;;865677041251009;;;QUECLINK;GV300;;"Coche ";"02.08.2023 09:25";;Desconocido;"TECNICOS SECURITAS ESPAÑA";NODATA;"2h 13min "
28192738;Coche;"Renault Express";5629MHP;+345901009447910;865677041646216;;865677041646216;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:04";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192740;Coche;"Renault Express";6734MHY;+345901009014841;865677041612408;;865677041612408;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:03";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192741;Coche;;4552MGG_Diego_Lazaro;+345901008456911;865677041650697;;865677041650697;A12V15;;QUECLINK;GV300;;"Coche ";"10.07.2023 12:58";;Activa;"TECNICOS SECURITAS ESPAÑA";NODATA;"1h 8min "
28192745;Coche;Mateo;1746MHB;+345901008472695;865677041643122;;865677041643122;;;QUECLINK;GV300;;"Coche ";"25.07.2023 08:37";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192746;Coche;"Renault Express";0468MKJ;+345901018027113;865677041655746;;865677041655746;;;QUECLINK;GV300;;"Coche ";"24.07.2023 10:52";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192747;Coche;"Renault Express";6515MHH;+345901008946321;865677041643312;;865677041643312;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:03";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192748;Coche;Pedro;3126MGK;+345901008812654;865677041656363;;865677041656363;;;QUECLINK;GV300;;"Coche ";"08.08.2023 13:42";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192749;Coche;"Renault Express";6179MJZ;+345901008300837;865677041652867;;865677041652867;;;QUECLINK;GV300;;"Coche ";"25.07.2023 08:52";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192754;Coche;"Renault Express";3254MHK;+345901008502527;865677041654251;;865677041654251;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:05";;Activa;"TECNICOS SECURITAS ESPAÑA";NODATA;"1d 2h 27min "
28192755;Coche;"Renault Express";6460MHH;+345901009006146;865677041656314;;865677041656314;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:03";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192756;Coche;"David Gonzalez";4832MGJ;+345901008857800;865677041653642;;865677041653642;;;QUECLINK;GV300;;"Coche ";"25.07.2023 10:05";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;"1min "
28192757;Coche;"Javi Moreno";6487MHH;+345901009630452;865677041656900;;865677041656900;;;QUECLINK;GV300;;"Coche ";"25.07.2023 08:34";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192758;Coche;"Renault Express";5980MKN;+345901018120864;865677041645481;;865677041645481;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:09";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192759;Coche;"Renault Express";2270MGY;+345901009119990;865677041650846;;865677041650846;;;QUECLINK;GV300;;"Coche ";"09.08.2023 10:13";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192761;Coche;"Renault Express";0269MKJ;+345901017184843;865677041656652;;865677041656652;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:12";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192763;Coche;"Renault Express";0287MKJ;+345901008300177;865677041656082;;865677041656082;;;QUECLINK;GV300;;"Coche ";"03.08.2023 14:06";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192764;Coche;;6173MFW;+345901009427597;865677041646232;;865677041646232;;;QUECLINK;GV300;;"Coche ";"27.07.2023 23:42";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;"1min "
28192766;Coche;"Angel Hurtado";4005MGC;+345901009008523;865677041649905;;865677041649905;;;QUECLINK;GV300;;"Coche ";"20.07.2023 10:33";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192767;Coche;;8676MFL;+345901008917625;865677041245530;;865677041245530;;;QUECLINK;GV300;;"Coche ";"27.07.2023 23:37";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192768;Coche;"Renault Express";2863MJW;+345901009848998;865677041234096;;865677041234096;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:08";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192774;Coche;"Renault Express";8063MJV;+345901018017514;865677041221374;;865677041221374;;;QUECLINK;GV300;;"Coche ";"18.07.2023 13:53";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192776;Coche;"Renault Express";4981MGX;+345901009665438;865677041239988;;865677041239988;;;QUECLINK;GV300;;"Coche ";"09.08.2023 10:11";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192777;Coche;;0971MGH;+345901008963116;865677041240085;;865677041240085;;;QUECLINK;GV300;;"Coche ";"27.07.2023 23:37";;Activa;"TECNICOS SECURITAS ESPAÑA";NODATA;"2h 55min "
28192778;Coche;"Renault Express";2734MJW;+345901008721715;865677041225458;;865677041225458;;;QUECLINK;GV300;;"Coche ";"18.07.2023 13:49";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192785;Coche;ANTONIO;7785MKP;+345901005366822;865677041222752;;865677041222752;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:09";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192788;Coche;"Renault Express";1626MJW;+345901008148090;865677041239947;;865677041239947;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:10";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;"1min "
28192791;Coche;"Renault Express";9870MGH;+345901009006295;865677041226431;;865677041226431;;;QUECLINK;GV300;;"Coche ";"09.08.2023 10:12";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192792;Coche;"Renault Express";3010MJW;+345901009431905;865677041234757;;865677041234757;;;QUECLINK;GV300;;"Coche ";"18.07.2023 13:52";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192794;Coche;"Renault Express";5890MKM;+345901008277043;865677041236315;;865677041236315;A12V15;;QUECLINK;GV300;;"Coche ";"16.06.2023 10:19";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192795;Coche;"Renault Express";3263MHK;+345901009840836;865677041235556;;865677041235556;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:04";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192800;Coche;;6717MGH;+345901009075695;865677041233650;;865677041233650;;;QUECLINK;GV300;;"Coche ";"02.08.2023 09:07";;Activa;"TECNICOS SECURITAS ESPAÑA";NODATA;"1h 36min "
28192801;Coche;"Renault Express";6063MKM;+345901010988030;865677041245654;;865677041245654;;;QUECLINK;GV300;;"Coche ";"08.08.2023 09:14";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192803;Coche;"Jordi Sempere";5525MJS;+345901009630837;865677041233551;;865677041233551;;;QUECLINK;GV300;;"Coche ";"20.07.2023 11:22";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192808;Coche;;6761MGH;+345901008977284;865677041222737;;865677041222737;;;QUECLINK;GV300;;"Coche ";"02.08.2023 09:22";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192810;Coche;;6028MFW;+345901008496591;865677041221853;;865677041221853;;;QUECLINK;GV300;;"Coche ";"31.07.2023 09:36";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192811;Coche;"Renault Express";7512MGW;+345901009128506;865677041238048;;865677041238048;;;QUECLINK;GV300;;"Coche ";"24.07.2023 10:48";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192813;Coche;"Renault Express";7960MHD;+345901009527785;865677041226464;;865677041226464;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:06";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192815;Coche;;4764MGJ;+345901009465357;865677041240093;;865677041240093;;;QUECLINK;GV300;;"Coche ";"02.08.2023 09:20";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192820;Coche;"Javi Sanmartin";7359MHY;+345901008290742;865677041233973;;865677041233973;;;QUECLINK;GV300;;"Coche ";"25.07.2023 08:39";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192821;Coche;"Renault Express";5577MKC;+345901005122703;865677041233981;;865677041233981;;;QUECLINK;GV300;;"Coche ";"01.08.2023 14:15";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192823;Coche;"Renault Express";5531MJS;+345901017178432;865677041225276;;865677041225276;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:10";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;"8min "
28192830;Coche;"Renault Express";0489MKJ;+345901008239503;865677041235929;;865677041235929;;;QUECLINK;GV300;;"Coche ";"18.07.2023 13:49";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192834;Coche;Ismael;5988MKM;+345901009789259;865677041233593;;865677041233593;;;QUECLINK;GV300;;"Coche ";"10.08.2023 08:37";;Desconocido;"TECNICOS SECURITAS ESPAÑA";OK;-
28192835;Coche;;7383MGW;+345901009258672;865677041241075;;865677041241075;;;QUECLINK;GV300;;"Coche ";"27.07.2023 23:43";;Activa;"TECNICOS SECURITAS ESPAÑA";NODATA;"1h 53min "
28192836;Coche;Bernardini;5305MJZ;+345901008045048;865677041221903;;865677041221903;;;QUECLINK;GV300;;"Coche ";"25.07.2023 09:05";;Activa;"TECNICOS SECURITAS ESPAÑA";NODATA;"3h 36min "
28192839;Coche;Miki;6154MJZ;+345901017178404;865677041241026;;865677041241026;;;QUECLINK;GV300;;"Coche ";"25.07.2023 09:09";;Activa;"TECNICOS SECURITAS ESPAÑA";NODATA;"3h 27min "
28192841;Coche;"Renault Express";5725MKN;+345901017161094;865677041235366;;865677041235366;;;QUECLINK;GV300;;"Coche ";"18.07.2023 13:50";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;"1min "
28192842;Coche;"Jose Ángel Peralvarez";5869MKM;+345901018122458;865677041249003;;865677041249003;;;QUECLINK;GV300;;"Coche ";"25.07.2023 11:53";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192843;Coche;"JAVIER QUIROS";5212MJZ;+345901008257047;865677041233254;;865677041233254;;;QUECLINK;GV300;;"Coche ";"20.07.2023 11:33";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192844;Coche;"Renault Express";5536MJS;+345901017184808;865677041232322;;865677041232322;;;QUECLINK;GV300;;"Coche ";"24.07.2023 10:58";;Activa;"TECNICOS SECURITAS ESPAÑA";"NODATA (NOPOWER)";"52d 18h 38min "
28192846;Coche;"Renault Express";4996MJJ;+345901010921184;865677041238790;;865677041238790;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:11";;Activa;"TECNICOS SECURITAS ESPAÑA";"NODATA (NOPOWER)";"354d 23h 59min "
28192848;Coche;"Renault Express";2874MJW;+345901008293180;865677041232595;;865677041232595;;;QUECLINK;GV300;;"Coche ";"20.07.2023 11:29";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192850;Coche;"Renault Express";0480MKJ;+345901008281169;865677041225961;;865677041225961;;;QUECLINK;GV300;;"Coche ";"18.07.2023 13:54";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192851;Coche;Alejandro;5662MKV;+345901008284699;865677041222869;;865677041222869;;;QUECLINK;GV300;;"Coche ";"25.07.2023 11:44";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192852;Coche;"Rafa Bru";3002MJW;+345901008748829;865677041226035;;865677041226035;;;QUECLINK;GV300;;"Coche ";"25.07.2023 11:51";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192853;Coche;"Renault Express";2850MJW;+345901008254193;865677041248419;;865677041248419;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:06";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192854;Coche;TENORIO;6123MJZ;+345901008032629;865677041239277;;865677041239277;;;QUECLINK;GV300;;"Coche ";"20.07.2023 11:25";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192855;Coche;"Renault Express";8842MKW;+345901005472352;865677041240804;;865677041240804;;;QUECLINK;GV300;;"Coche ";"07.08.2023 10:36";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192856;Coche;"Renault Express";4997MJJ;+345901018218386;865677041221630;;865677041221630;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:11";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192857;Coche;"Renault Express";6161MKN;+345901017161099;865677041240713;;865677041240713;;;QUECLINK;GV300;;"Coche ";"24.07.2023 11:06";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;"1min "
28192858;Coche;"Renault Express";2937MJW;+345901018228372;865677041228791;;865677041228791;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:07";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192859;Coche;"Renault Express";8302MJJ;+345901018220126;865677041239996;;865677041239996;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:10";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192860;Coche;"Renault Express";5950MKM;+345901008298937;865677041241257;;865677041241257;;;QUECLINK;GV300;;"Coche ";"27.07.2023 14:09";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192863;Coche;"Renault Express";5739MKV;+345901018220939;865677041232462;;865677041232462;;;QUECLINK;GV300;;"Coche ";"18.07.2023 13:55";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192864;Coche;"Renault Express";2807MJW;+345901009207296;865677041234674;;865677041234674;;;QUECLINK;GV300;;"Coche ";"18.07.2023 13:54";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192865;Coche;"Renault Express";0273MKJ;+345901010953453;865677041236240;;865677041236240;;;QUECLINK;GV300;;"Coche ";"24.07.2023 11:01";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;"1min "
28192867;Coche;"David Torres";6986MGR;+345901009257190;865677041257923;;865677041257923;;;QUECLINK;GV300;;"Coche ";"01.08.2023 14:00";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192868;Coche;;4609MGG;+345901008978564;865677041257493;;865677041257493;;;QUECLINK;GV300;;"Coche ";"20.07.2023 10:35";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192869;Coche;;4798MGJ;+34590100983358;865677041252908;;865677041252908;;;QUECLINK;GV300;;"Coche ";"09.08.2023 10:09";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192870;Coche;"Renault Express";4905MGJ;+345901009388372;865677041266239;;865677041266239;;;QUECLINK;GV300;;"Coche ";"05.09.2023 09:58";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;"1min "
28192871;Coche;;2207MGY;+345901009005762;865677041254904;;865677041254904;;;QUECLINK;GV300;;"Coche ";"09.08.2023 10:08";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192875;Coche;"Renaul Express";3262MHK;+345901000151441;865677041266411;;865677041266411;;;QUECLINK;GV300;;"Coche ";"20.07.2023 11:20";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192877;Coche;;2120MGY;+345901008114444;865677041267419;;865677041267419;;;QUECLINK;GV300;;"Coche ";"02.08.2023 09:19";;Activa;"TECNICOS SECURITAS ESPAÑA";NODATA;"58min "
28192879;Coche;"Renault Express";6813MGH;+345901008316340;865677041272781;;865677041272781;;;QUECLINK;GV300;;"Coche ";"05.09.2023 09:28";;Activa;"TECNICOS SECURITAS ESPAÑA";OK;-
28192880;Coche;;4943MGJ;+345901008109076;865677041281071;;865677041281071;;;QUECLINK;GV300;;"Coche ";"09.08.2023 10:10";;Activa;"TECNICOS SECURITAS ESPAÑA";"NODATA (NOPOWER)";"35d 6h 26min "
