﻿"Dispositivo ";"Tipo de Vehículo";"Marca/ Modelo";Matrícula;Teléfono;IMEI;IMSI;"Núm. de serie ";"Firmware ";Hardware;Modelo;"Ver. modelo";"Tacho model";"Estado ";Instalado;"Operador ";"Estado Sim";CLIENTE;Monitor;"Datos perdidos"
28180018;Coche;"MERCEDES BENZ";"ACTROS 1851LS";+371300000020928;860264052010189;;1128779138;;;TELTONIKA;FMC640;1381.2502033003;"Coche ";"22.01.2024 09:49";"Telefónica Móviles España->Spain";Activa;"FRANCISCO FRANCISCO FERNANDEZ";OK;"2min "
28180019;Coche;"SCANIA R500";5146HWK;+371300000020926;860264051976356;;1128779153;;;TELTONIKA;FMC640;900208R7.6/26R08;"Coche ";"28.11.2023 12:33";"Orange Espagne S.A.U->Spain";Activa;"JOSE CARLOS RODRIGUES RODRIGUES";OK;-
28180021;Coche;"IVECO AD190S27";8305HLR;+371300000020922;860264051975176;;1128779173;;;TELTONIKA;FMC640;1381.7550303005;"Coche ";"06.03.2024 11:25";"Vodafone Spain->Spain";Activa;"JORGE TRALLERO BARRIOCANAL";OK;"6min "
28184015;Coche;"PEUGEOT BOXER";7787HKR;+371300000026351;350317174922900;;1129321724;;;TELTONIKA;FMB920;;"Coche ";"12.07.2023 12:27";"Orange Espagne S.A.U->Spain";Activa;"JORDI GALETO LOPEZ";"OK (NOPOWER)";"41min "
28194441;Coche;ISUZU;8920MMG;+371300000054032;860264059593591;;1129813864;01.02.22;;TELTONIKA;FMC640;;"Coche ";"26.01.2024 13:40";"Telefónica Móviles España->Spain";Activa;"CODIBAIX SLU";OK;"8min "
28194445;Coche;"IVECO 180E";5808LXY;+371300000054030;860264059657685;;1129813940;01.02.22;;TELTONIKA;FMC640;1381.1522113004;"Coche ";"26.04.2023 16:41";"Orange Espagne S.A.U->Spain";Activa;"CAMIONES GRUA GRUAMEN 2022, S.L";OK;"2min "
28194450;Coche;"IVECO 180E";3251MCV;+371300000054034;860264059587676;;1129813486;01.02.22;;TELTONIKA;FMC640;1381.1522113004;"Coche ";"31.05.2023 15:57";"Orange Espagne S.A.U->Spain";Activa;"CAMIONES GRUA GRUAMEN 2022, S.L";OK;"1min "
28278086;Coche;"IVECO AS440T/P";0152JKX;+467191022657672;864636062150210;;1136651736;;;TELTONIKA;FMC650;1381.1216103004;"Coche ";"12.02.2024 10:14";"Vodafone Spain->Spain";Activa;"ROPETO TRANSPORTES Y LOGISTICA SL";OK;"2min "
28278091;Coche;"DAF LF 320 FA";1664MDH;+467191022656489;864636062125097;;1136649302;;;TELTONIKA;FMC650;900588RD30R02;"Coche ";"31.01.2024 13:06";"Vodafone Spain->Spain";Activa;"CAMIONES GRUA GRUAMEN 2022, S.L";"OK (NOGPS)";"4min "
28278203;Coche;IVECO;5127KBP;+467191022656448;864636061901761;;1136647441;;;TELTONIKA;FMC650;1381.1216103003;"Coche ";"05.02.2024 11:21";"Vodafone Spain->Spain";Activa;"ROPETO TRANSPORTES Y LOGISTICA SL";OK;"6min "
28278204;Coche;"IVECO AS440ST/P";4205LCP;+467191022656512;864636062115452;;1136650865;;;TELTONIKA;FMC650;1381.1552113003;"Coche ";"06.02.2024 11:14";"Vodafone Spain->Spain";Activa;"ROPETO TRANSPORTES Y LOGISTICA SL";OK;-
